code,name,mv_mean,amount_mean,num_days,profit,主营产品名称,主营产品类型,公司简介
688599.SH,天合光能,11128859.071453208,1129777.3023817427,241,1804231711.5,电多多系列、多应用场景下的大型光伏电站系统产品——天合智能优配、多应用场景下的商用光伏系统、高功率基准组件系列、高可靠双玻组件系列、高性能双面组件系列、光伏电站工程建设管理、光伏电站销售业务、光伏发电及运维、美好芯系列、美学组件系列、能源云平台业务、阳光棚、智能微网及多能系统,光学设备,天合光能是行业领先的光伏智慧能源整体解决方案提供商，业务布局包括光伏产品、光伏系统及智慧能源三大板块。公司以光伏科学与技术国家重点实验室和新能源物联网产业创新中心等平台为依托，在核心技术及研发上具有领先优势。光伏组件是公司的主要产品，组件产品的客户主要为国内外光伏电站开发商和承包商以及分布式光伏系统的经销商。公司较早从事光伏产品的研发和生产业务，建立了强大的研发团队，积累了一批具有自主知识产权的核心技术，拥有光伏科学与技术国家重点实验室及国家企业技术中心等创新平台，长期保持行业领先的技术优势。在组件功率及电池片转换效率上18次突破世界记录。公司先后在瑞士苏黎世、美国加州圣何塞、新加坡、日本东京、墨西哥设立了区域总部，并在马德里、米兰、悉尼、北京、上海等地设立了办事处，产品覆盖全球100多个国家和地区。
300759.SZ,康龙化成,11006093.132987054,776683.4333900415,241,1661028567.53,14C放射性标记和加速器质谱（AMS）用于生物制剂、14C放射性标记化合物的合成、3H 和 14C放射性标记生物大分子(RadioTag技术)、3H放射性标记化合物的合成、3H和14C 放射性标记（RadioTag）、PD/PK、PK/PD、QA/RA、安全药理学、病理、动物疾病模型、放射性标记化合物的合成、放射性同位素标记化合物的临床药代动力学应用、放射性同位素标记化合物应用于代谢产物分析、分析研发和质量控制部门、符合GMP标准的14C放射性标记的API(药物活性成分或原料药)&成品药的合成、工艺化学、化合物管理系统、化合物库合成、化学信息服务、计算机辅助药物设计、结构生物学、临床研究、免疫毒理学与免疫原性分析、生物分析服务、生物有机化学、生物制品研发、生殖与发育毒理学、使用放射性同位素标记化合物研究物料平衡、体内药代动力学、体外ADMET、体外疾病生物学、体外筛选、体外药理学及生物标记物检测、通过HRMS/NMR进行代谢产物鉴定、小分子药物的生物等效性试验、研发分析和分离、药物材料和结晶研发、药物-药物（DDI）相互作用研究、药物制剂开发、一般毒理、遗传毒理学、原料药生产、早期工艺化学（DPC）、真皮渗透研究、支持新药临床试验申请的药代动力学研究、制剂生产、质量保证部,化学试剂、生物诊断试剂、原料药、专业咨询服务,公司是一家领先的全流程一体化医药研发服务平台，业务遍及全球，致力于协助客户加速药物创新。根据弗若斯特沙利文的资料，按2018年的总收益计，公司是中国第二大医药研发服务平台及全球三大药物发现服务供应商之一。公司在药物发现、临床前及早期临床开发服务方面处于领先地位，并一直致力于拓展下游业务，包括临床后期开发及商业化生产等服务。公司不断扩大医药研发服务领域，并掌握主要研发学科的专业知识以覆盖各研发阶段的主要里程碑，协助客户加快推进研发计划。作为领先的药物发现医药研发服务供应商，公司对分子已积累深刻的科学见解，并自客户创新药物研发初期起即取得客户信任。
300433.SZ,蓝思科技,10639924.663439179,825100.6785228215,241,2070242934.38,平板电脑防护玻璃、手机防护玻璃,玻璃,公司是全球领先的消费电子与高端智能汽车领域智能终端视窗与防护功能组件的ODM企业，凭借各项领先的技术和工艺、先进自研量产的自动化智能生产线、深厚的行业资源、宏大的生产规模、优质的品牌口碑，以及强大的研发储备与实力等优势，在消费电子产品、智能汽车、智能家居家电等领域的市场地位、市场占有率均全球领先，拥有全球优质、稳定的知名品牌客户资源，包括苹果、三星、华为、OPPO、vivo、小米、摩托罗拉、特斯拉、亚马逊等。公司的高精度玻璃、蓝宝石、精密陶瓷、金属、模组、贴合、组装等各类核心产品与业务均已被深度用于智能手机、可穿戴设备、平板电脑、笔记本电脑、一体式电脑、中控屏幕等智能终端，在5G商用场景、人工智能、工业互联网、智慧城市、教育医疗、智能汽车、智能家居等领域的得到广泛的应用，未来市场前景广阔。
300347.SZ,泰格医药,10510411.917533703,1030600.491340249,241,2874163020.17,临床试验技术服务、临床试验统计分析服务,专业咨询服务,公司是国内领先的临床合同研究组织(CRO)，专注于为医药产品研发提供I-IV期临床试验、数据管理与生物统计、注册申报等全方位服务。公司参与了包括国家“十五”、“十一五”、“十二五”国家重大科技专项，国家863计划重大科技专项，以及国家创新基金项目、中科院重大科技项目、浙江省重大科技专项和广州市科技重大项目等在内的多项新化学单体和新生物制品的临床试验。公司的临床研究业务几乎包括了我国GCP中提出的全部临床试验内容，完备的服务内容可以满足绝大多数国内外制药企业的临床研究要求。
688981.SH,中芯国际,10423059.247095434,1702576.0368215768,241,10733098000.0,光掩模制造、集成电路晶圆代工、设计服务与IP支持、凸块加工及测试,专业咨询服务,"公司是全球领先的集成电路晶圆代工企业之一，也是中国大陆技术最先进、规模最大、配套服务最完善、跨国经营的专业晶圆代工企业，主要为客户提供0.35微米至14纳米多种技术节点、不同工艺平台的集成电路晶圆代工及配套服务,在逻辑工艺领域，中芯国际是中国大陆第一家实现14纳米FinFET量产的晶圆代工企业，代表中国大陆自主研发集成电路制造技术的最先进水平；在特色工艺领域，中芯国际陆续推出中国大陆最先进的24纳米NAND、40纳米高性能图像传感器等特色工艺，与各领域的龙头公司合作，实现在特殊存储器、高性能图像传感器等细分市场的持续增长,除集成电路晶圆代工业务外，中芯国际亦致力于打造平台式的生态服务模式，为客户提供设计服务与IP支持、光掩模制造、凸块加工及测试等一站式配套服务，并促进集成电路产业链的上下游合作，与产业链各环节的合作伙伴一同为客户提供全方位的集成电路解决方案。"
300450.SZ,先导智能,10371623.125220526,1102543.25106639,241,1584673046.04,18650/21700卷绕机、EV全自动卷绕机、EV真空干燥炉、EV注液机、EV组装线、抽气热压机（DH机）、电池片自动串焊机、分容柜系统、赋能分选机、高速分切机、隔膜分切机、焊接卷绕一体机、焊接组装机、化成柜系统、汇流条焊接机、激光摸切机、极片分切机、老化机、喷金机、软包叠片机、软包注液机、四合一成型机、智能物流线、自动化管式PECVD上/下料机、自动化扩散上/下料机、自动化制绒/刻蚀清洗上/下料机、自动卷绕机、组件自动流水线,专用设备与零部件,公司是国家火炬计划重点高新技术企业、国家两化融合示范企业。公司是全球新能源装备的龙头企业，涵盖锂电池装备、光伏装备、3C检测装备、智能仓储物流系统、汽车智能产线等业务。公司专业从事高端自动化成套装备的研发设计、生产销售，为锂电池、光伏电池/组件、3C、薄膜电容器等节能环保及新能源产品的生产制造商提供高端全自动智能装备及解决方案。公司的产品性能达到国际先进水平，能根据客户要求研发各种个性化智能装备。公司拥有数百项授权专利，多项装备被认定为省高新技术产品、省首台套重大装备、省名牌产品等。
300142.SZ,沃森生物,9807204.082857544,2730696.6238755183,241,427747681.59,b型流感嗜血杆菌结合疫苗、b型流感嗜血杆菌结合疫苗(全预充注射器)、冻干A、C群脑膜炎球菌多糖结合疫苗,疫苗,公司是专业从事人用疫苗等生物技术药集研发、生产、销售于一体的高科技生物制药企业，在以新型疫苗为代表的生物技术药细分领域处于行业领先地位。经过多年的发展，公司已形成了结构优良、品种丰富的产品管线，拥有全球两大重磅疫苗品种13价肺炎结合疫苗和HPV疫苗，并构建了国内领先的研发和产业化技术平台，聚集了一大批中西合璧的专业技术和管理人才，获得了一批国家“863计划”和“重大新药创制”科技重大专项支持，与盖茨基金会等国际著名机构建立了紧密的合作关系。
688396.SH,华润微,8951537.43188141,960743.8598921162,241,2267920399.95,AC-DC、BMS IC、FRD、IGBT、LED驱动IC、MEMS传感器、MOSFET、SBD、电机驱动IC、光电传感产品、计量计算MCU、人机交互MCU、通用型MCU、无线充电IC、线性稳压IC、烟雾传感器、音频功放IC,电子元器件,公司是中国领先的拥有芯片设计、晶圆制造、封装测试等全产业链一体化经营能力的半导体企业，产品聚焦于功率半导体、智能传感器与智能控制领域，为客户提供丰富的半导体产品与系统解决方案。公司产品设计自主、制造全程可控，在分立器件及集成电路领域均已具备较强的产品技术与制造工艺能力，形成了先进的特色工艺和系列化的产品线。公司是华润集团半导体投资运营平台，始终以振兴民族半导体产业为己任，曾先后整合了华科电子、中国华晶、上华科技等中国半导体先驱。公司及下属相关经营主体曾建成并运营中国第一条4英寸晶圆生产线、第一条6英寸晶圆生产线，承担了多项国家重点专项工程。经过多年发展及一系列整合，公司已成为中国本土具有重要影响力的综合性半导体企业，自2004年起连续被工信部评为中国电子信息百强企业。公司已获得包括国家技术发明二等奖、“九五”国家重点科技攻关优秀科技成果奖、教育部技术发明一等奖、教育部技术发明二等奖、省级科技进步一等奖及国家级及省部级研发项目在内的多项重要奖项。
688012.SH,中微公司,8647865.454427037,1122703.8740331952,241,1011423670.06,MOCVD设备、VOC设备、电感性等离子体刻蚀设备、电容性等离子体刻蚀设备,电子设备及加工,公司是一家以中国为基地、面向全球的高端半导体微观加工设备公司，深耕芯片制造刻蚀领域，研制出了国内第一台电介质刻蚀机，是我国集成电路设备行业的领先企业。公司专注于集成电路、LED关键制造设备，核心产品包括：1)用于IC集成电路领域的等离子体刻蚀设备(CCP、ICP)、深硅刻蚀设备(TSV)；2)用于LED芯片领域的MOCVD设备。目前公司等离子体刻蚀设备已被广泛应用于国际一线客户从65纳米到14纳米、7纳米和5纳米的集成电路加工制造及先进封装。公司的MOCVD设备在行业领先客户的生产线上大规模投入量产，公司已成为世界排名前列、国内占主导地位的氮化镓基LED设备制造商。
300454.SZ,深信服,8572057.79895736,435743.39867219917,241,272857861.09,VPN、超融合一体机及超融合软件、广域网加速、上网行为管理、瘦终端机、无线接入点、无线控制器、下一代防火墙、应用交付、云安全产品及服务、云管平台、桌面云一体机及软件,互联网服务,公司专注于软件和信息技术服务行业，致力于让政府部门、事业单位和各类企业等在内的企业级用户的IT更简单、更安全、更有价值，当前主营业务为向前述企业级用户提供信息安全、云计算、企业级无线相关的产品和解决方案。公司从2012年开始布局云计算业务，目前已完成企业级云、专属云、桌面云三朵云的业务布局，向企业级用户提供超融合一体机、云管理平台、企业级云平台、跨云管理平台、云终端、桌面云一体机、分布式存储等多款产品和解决方案，为政府单位、教育机构、医疗机构、金融机构、各类型企业等单位提供从桌面到数据中心，从本地到云端，从私有云、行业云到混合云的完整云计算解决方案及服务，致力于让用户的关键业务上云更简单、IT服务更高效、IT更具价值创造力。公司是第一批国家高新技术企业，先后获得“深圳市重点软件企业”、“国家规划布局内重点软件企业”等荣誉。
300919.SZ,中伟股份,8361701.957174589,378916.97779253114,241,938952084.15,三元前驱体、四氧化三钴,专用设备与零部件,公司主要从事锂电池正极材料前驱体的研发、生产、加工及销售，主要产品包括三元前驱体、四氧化三钴，分别用于生产三元正极材料、钴酸锂正极材料。三元正极材料、钴酸锂正极材料进一步加工制造成锂电池，最终应用于新能源汽车、储能及消费电子等领域。公司所属产业为战略性新兴产业。为进一步增强锂电池正极材料前驱体主要原材料的保障能力，公司向产业链上游延伸，已形成了镍、钴中间品湿法加工硫酸镍、硫酸钴以及锂离子电池循环回收产能，与前驱体产业形成了良好的产业链协同优势。公司凭借优异的技术研发实力、严苛的品质管控要求、快速的产业化能力，前驱体产销量稳居全球前三，与LG化学、厦门钨业、当升科技、振华新材、天津巴莫、北大先行等国内外一流正极材料客户建立了稳定合作关系。
300601.SZ,康泰生物,7964166.913001701,854948.8397759337,241,1263377112.09,Hib疫苗、麻风二联苗、四联苗、乙肝疫苗,生物诊断试剂,公司是一家集生物制品研发、生产、销售于一体的上市企业，中国主要的乙肝疫苗生产企业之一。公司主营业务为人用疫苗的研发、生产和销售，产品种类涵盖一类和二类疫苗，目前主要产品有重组乙型肝炎疫苗(酿酒酵母)、b型流感嗜血杆菌结合疫苗、麻疹风疹联合减毒活疫苗、无细胞百白破b型流感嗜血杆菌联合疫苗等产品。自成立以来，康泰生物承担了多项国家、省、市级重点科研项目及技术开发任务，已具备多联多价疫苗、基因工程疫苗等新技术研发及产业化核心竞争力。其中自主研发的无细胞百白破b型流感嗜血杆菌联合疫苗为国内独家创新的“四联疫苗”，专门针对无应答人群的60微克乙肝疫苗拥有“国家重点新产品”称号。通过多年的不懈努力，康泰生物已经发展成为研发品种齐全、产品线丰富、技术优势明显的国家级高新技术企业，在国家计划免疫战线上有着举足轻重的地位。
300316.SZ,晶盛机电,7760726.968944788,861510.7226348547,241,1711717145.99,单晶硅生长炉控制系统、多晶硅铸锭炉、全自动单晶硅生长炉,锅炉及附属设备,公司是一家以“发展绿色智能高科技制造产业”为使命的高端半导体装备和LED衬底材料制造的高新技术企业。公司主营产品为全自动单晶生长炉、多晶硅铸锭炉、区熔硅单晶炉、单晶硅滚圆机、单晶硅截断机、全自动硅片抛光机、双面研磨机、单晶硅棒切磨复合加工一体机、多晶硅块研磨一体机、叠片机、蓝宝石晶锭、蓝宝石晶片、LED灯具自动化生产线等。公司产品主要应用于太阳能光伏、集成电路、LED、工业4.0等具有较好市场前景的新兴产业。公司拥有多家子公司和研发中心，其中一个海外研发中心，拥有工业4.0方向的省级重点研究院、省级晶体装备研究院等研究平台、博士后工作站。
688008.SH,澜起科技,7536548.430111943,482941.6856929461,241,829137544.38,DDR2高级内存缓冲器芯片、DDR3寄存缓冲器芯片（1.5V/1.35V）、DDR3寄存缓冲器芯片（1.5V/1.35V/1.25V）、DDR3内存缓冲器芯片、标准版混合安全内存模组 (HSDIMM)、第二代（Gen2）DDR4寄存时钟驱动器芯片、第二代（Gen2）DDR4数据缓冲器芯片、第二代+（Gen2 Plus）DDR4寄存时钟驱动器芯片、第二代+（Gen2 Plus）DDR4数据缓冲器芯片、第一代（Gen1）DDR4寄存时钟驱动器芯片、第一代（Gen1）DDR4数据缓冲器芯片、津逮服务器CPU、精简版混合安全内存模组 (HSDIMM-Lite)、消费电子芯片,专用设备与零部件,公司是业界领先的集成电路设计公司，为全球仅有的3家内存接口芯片供应商之一。主要经营模式为Fabless模式，在该模式下企业仅需专注于从事产业链中的集成电路设计和营销环节，其余委托代工完成；由公司取得测试芯片成品销售给客户。公司的主营业务是为云计算和人工智能领域提提供以芯片为基础的解决方案，目前主要产品包括内存接口，津逮服务器CPU以及混合安全内存模组。公司发明的DDR4全缓冲“1+9”架构被采纳为国际标准。现已成为全球可提供从DDR2到DDR4内存全缓冲/半缓冲完整解决方案的主要供应商之一，在内存接口芯片市场位列全球前二。
300628.SZ,亿联网络,7285105.038924275,208776.11082157676,241,1616080443.77,DECT无线电话终端、SIP桌面电话终端、VCS高清视频会议系统,通信系统与平台、通信终端设备,公司是专业的企业通信与协作解决方案提供商，集研发、销售及服务于一体，并通过外协加工的方式，为全球企业客户提供智能、高效的企业通信终端设备。公司生产的终端产品销售量及销售收入均居行业前列，并保持快速增长。公司专注于向中小型企业提供产品和服务。统一通信使企业用户无论何时何地都能以任何设备进行音频、视频及数据通讯，并通过桌面电话、视频会议系统和手机通讯软件等统一通信技术设备及软件，达到互联互通的通信目的。
300408.SZ,三环集团,7124728.924838311,535108.4016929461,241,2010811421.49,三环MLCC、三环电阻、三环光纤陶瓷插芯及套筒、三环接线端子、三环燃料电池隔膜板、三环陶瓷封装基座、三环陶瓷基片、三环陶瓷基体,电子元器件,公司集材料、产品、装备研发与制造为一体，是全国最大的先进技术陶瓷、电子元件生产基地之一。公司主要从事电子陶瓷类电子元件及其基础材料的研发、生产和销售，主要产品包括通信部件、半导体部件、电子元件材料、电子元件、压缩机部件、燃料电池部件、新材料等的生产和研发，公司产品主要应用于电子、通信、消费类电子产品、工业用电子设备和新能源等领域。公司具有几十年电子陶瓷领域的技术积累，专注于各种电子陶瓷的研发和生产，掌握了新型材料、电子浆料、功能玻璃、纳米粉体等关键基础材料的制备技术，独立完成从原材料到成品的生产全过程，在生产加工和工艺控制上形成了一条具有自己特色的工艺技术路线，主要产品技术达到国际先进水平。公司以创新为核心，组建了研究院和技术委员会，拥有以院士、学科专家为带头人的创新团队，不断开展对新材料、新产品、新装备、新技术的研究与创新，承担并完成多项国家、省级科研项目，研发了多项高新技术产品，先后有几十项产品荣获国家优质产品金奖，国家、省重点新产品，广东省优秀新产品奖，专利和商标的申请覆盖了国内外经济技术发达的国家与地区。
688728.SH,格科微,7057145.127196163,213965.62814545454,165,1258447129.0,CMOS图像传感器、显示驱动芯片,专用设备与零部件,公司为全球领先的半导体和集成电路设计企业之一，公司目前主要采用Fabless经营模式，专注于产品的研发、设计和销售环节，并参与部分产品的封装与测试环节，未来还将通过自建部分12英寸BSI晶圆后道产线、12英寸晶圆制造中试线、部分OCF制造及背磨切割产线的方式，实现向Fab-Lite模式的转变。公司建立了完善的产品体系，其产品主要应用于手机领域，同时广泛应用于包括平板电脑、笔记本电脑、可穿戴设备、移动支付、汽车电子等在内的消费电子和工业应用领域。公司在全球范围内积累了丰富的终端客户资源，并与舜宇光学、欧菲光、丘钛科技、立景、盛泰光学、江西合力泰、联创电子、MCNEX、湖北三赢兴、中光电、同兴达、中显智能、华星光电等多家行业领先的摄像头及显示模组厂商形成了长期稳定的合作关系，其产品广泛应用于三星、小米、OPPO、vivo、传音、诺基亚、联想、HP、TCL、小天才等多家主流终端品牌产品。
