code,name,mv_mean,amount_mean,num_days,profit,主营产品名称,主营产品类型,公司简介
000800.SZ,一汽解放,4803338.136696232,148908.53022821576,241,3899854760.39,奥迪轿车、宝来轿车、高尔夫轿车、红旗轿车、花冠轿车、华西客车、佳宝客车、佳星·幸福使者轿车、捷达轿车、解放奥威重卡、解放中重卡、骏雅轿车、柯斯达客车、马自达轿车、普力马轿车、绅雅轿车、太湖客车、威驰轿车、威乐轿车、威姿轿车、小解放三吨王卡车、雅酷轿车、远征客车,轿车、客车、轻型卡车、重型卡车与专用车,公司自上市以来，始终致力于打造高品质乘用车产品以满足用户需求。公司主营业务为开发、制造和销售乘用车及其配件。公司现有一汽奔腾、Mazda等乘用车产品系列，随着后续车型的有序投放，企业产品的竞争力将会得到进一步提升。通过20余年的发展和积累，已具备了比较完整的汽车研发、制造、供应和营销体系，核心竞争力日益凸显。公司未来产品将通过红旗品牌、中国一汽品牌及合作品牌，满足高、中、低端各级别乘用车用户需求，依托中国一汽“品质、技术、创新”的品牌理念，塑造“品质、安全、科技”的伞品牌形象，努力将“一汽”品牌打造成为国民车第一品牌、将红旗品牌打造成为世界知名品牌。
002008.SZ,大族激光,4422778.702768444,946953.6013278008,241,1994492609.85,大族激光打标机、大族激光雕刻机、大族激光焊接机、大族激光激光制版及印刷设备、大族激光切割机、大族激光钻孔机、大族油墨喷码机,电子设备及加工,公司是中国激光装备行业的领军企业，也是世界知名的激光加工设备生产厂商，主要从事激光加工设备的研发、生产和销售。公司承担建设的主要科研项目被国家科技部火炬高新技术产业中心认定为“国家级火炬计划项目”。公司通过不断自主研发把“实验室装置”变成可以连续24小时稳定工作的激光技术装备，是世界上仅有的几家拥有“紫外激光专利”的公司之一。在强大的资本和技术平台支持下，公司实现了从小功率到大型高功率激光技术装备研发、生产的跨越发展，为国内外客户提供一整套激光加工解决方案及相关配套设施。公司还被评为深圳市高新技术企业，深圳市重点软件企业，广东省装备制造业重点企业，国家级创新型试点企业，国家科技成果推广示范基地重点推广示范企业，国家规划布局内重点软件企业，主要科研项目被认定为国家级火炬计划项目。
688819.SH,天能股份,4112108.041908714,192224.78963900416,241,1369365754.85,3C电池、备用电池、储能电池、电动二轮车电池、电动汽车电池、电动三轮车电池、电动特种车电池、起动启停电池、微型电动汽车电池,电子元器件,公司是一家以电动轻型车绿色动力电池业务为主，集电动特种车绿色动力电池、新能源汽车动力电池、汽车起动启停电池、储能电池、3C电池、备用电池等多品类电池的研发、生产、销售为一体的国内绿色电池行业领先企业之一。公司坚持科技创新驱动绿色发展理念，形成了“铅蓄电池+锂电池”为主的绿色电池产品体系，2019年11月，在中法两国元首的见证下，公司与世界500强企业法国道达尔集团旗下帅福得(SAFT)签订合作协议，双方将整合各自在技术、生产、市场等领域的优势，聚焦于电动轻型车、电动汽车和储能解决方案领域，为中国和全球市场开发、制造和销售先进的绿色锂电产品，公司系国家高新技术企业、国家技术创新示范企业、国家知识产权优势企业、制造业单项冠军示范企业、工业产品绿色设计示范企业、浙江省第一批雄鹰计划培育企业；公司先后建有国家认定企业技术中心、全国示范院士专家工作站、国家级博士后科研工作站、轻工业联合会国家重点实验室、中国轻工业工业设计中心。
600482.SH,中国动力,3819538.71267061,124660.5012406639,241,613048770.5,柴油机、海水电池、核电、锂离子电池、铅酸电池、铅碳电池、全电动力、燃料电池、燃气轮机、热气机、蒸汽轮机,低压电器类、动力机械,公司原是军用起动铅酸蓄电池的定点生产单位，多年来公司引进了多条蓄电池专用生产线和检测设备。公司是一汽大众、上海大众、上海通用、北京现代、东风汽车、长安汽车的常年合作方，是奥迪A6、帕萨特领驭、别克荣御等中高端车型的独家配套商，国内汽车起动电池市场占有率较高并连续多年跻身于“中国汽车零部件百强企业”、“中国机械工业百强企业”。2016年，公司收购多家公司股权和债权，业务范围涵盖燃气动力、蒸汽动力、化学动力、全电动力、民用核动力、柴油机动力、热气机动力等七大动力，成为多维度的高端动力装备研发、制造、系统集成、销售及服务的上市公司。
600499.SH,科达制造,3537872.461424428,1302313.60106639,241,1005757290.67,科达薄板、复合板磨机、科达玻璃双边直线磨边机、科达玻璃异形磨边机、科达玻璃直边磨边机、科达玻璃直线斜边磨边机、科达瓷质砖抛光后干燥器、科达粗磨机、科达大理石磨机、科达大理石排锯、科达单压带滚筒式磨边倒角线、科达电动辊棒台、科达防污打腊机、科达干法磨边机、科达刮平定厚机、科达花岗石磨机、科达花岗石砂锯、科达精细磨边机、科达快速干燥器、科达磨头、科达抛坯机、科达全自动液压压砖机、科达双压带滚筒磨边倒角线、科达陶瓷粗（精）抛光机、科达微晶玻璃抛光机、科达压轮式磨边倒角机、科达液压翻板车（吸盘式）、科达釉面墙地砖磨边后干燥器、科达釉面砖抛光机、科达圆盘定厚机,轻型工程机械,公司以建材机械、锂电材料为两大核心业务，清洁煤气化技术与装备、烟气治理技术与装备、液压泵、虎渡风机为四大种子业务。公司秉承“创新永无止境”的核心经营理念，坚持“以科技进步推动企业兴旺发达”、由“科”而“达”的创新发展道路，高度重视具有前瞻性及可持续性的技术、产品研发。公司设有“研发院”，拥有“国家认定企业技术中心”、“国家工程技术中心”、“博士后科研工作站”、“院士工作室”等多层次研发与合作平台，为公司产品研发积累了大量技术储备。公司曾获中国机械500强、国家级高新技术企业、国家知识产权优势企业、广东省政府质量奖等殊荣。
002326.SZ,永太科技,3414513.058183941,2050037.0740912864,241,280285674.06,"2,3,4-三氟苯胺、2,3,4-三氟硝基苯、2,3-二氟苯胺、2,4-二氟苯胺、2,4-二氟硝基苯、2,5-二氟苯胺、2,5-二氟硝基苯、3,4,5-三氟苯胺、3,4,5-三氟硝基苯、3,4-二氟苯胺、3,4-二氟硝基苯、3,5-二氟苯胺、3,5-二氟硝基苯、对氟苯胺、对氟硝基苯、对氟溴苯、二氟溴苯、间氟溴苯、邻氟苯胺、邻氟硝基苯",其他化学品,公司是国内产品链最完善、产能最大的氟精细化学品生产商之一，从事的氟精细化学品行业位于氟化工产业链的顶端，产品附加值高，应用范围广泛，涉及液晶材料、医药、农药、染料等，是国家重点支持和发展的行业。公司是国家第一批“高新技术企业”，“浙江省专利示范企业”，设有“国家级企业技术中心”、“博士后工作站”。
688567.SH,孚能科技,3410402.8148466595,301812.6552199169,241,-952720292.43,电池包、电芯、模组,专用设备与零部件,"公司是全球动力电池技术发展的引领者，是新能源汽车动力电池系统整体技术方案的提供商，也是高性能动力电池系统的生产商，一直专注于新能源车用锂离子动力电池及整车电池系统的研发、生产和销售，并为新能源汽车整车企业提供动力电池整体解决方案，目前已成为全球三元软包动力电池的领军企业之一,公司研发团队长期与全球锂离子动力电池行业科研院所、知名企业、顶尖专家展开战略合作，合作单位包括美国阿贡国家实验室、美国伯克利劳伦斯国家实验室、巴斯夫、杜邦、3M公司等，合作专家包括全球最具影响力的锂离子动力电池行业顶尖专家Michael M.Thackeray、Jeff Dahn等。通过整合全球锂离子动力电池领域的创新资源，公司的技术能力始终保持国际领先水平。公司其他客户包括广汽、长城、吉利、一汽、江铃、长安等国内知名整车企业，同时正在拓展大众、奥迪、保时捷、通用、雷诺、日产、本田、奇瑞、东风等国内外一线整车企业客户。"
601168.SH,西部矿业,3372043.87966805,1002533.6951369294,241,2932499835.0,西部矿业电解铝、西部矿业电解铅、西部矿业电解铜、西部矿业电解锌、西部矿业锰片、西部矿业铅精矿、西部矿业铁精粉、西部矿业铜精矿、西部矿业锌精矿,电解铝、黑色金属矿产、铅、铜、锌、有色金属矿产、重有色金属,西部矿业集团有限公司成立于2000年，总部位于青海省西宁市，前身为锡铁山矿务局。2007年公司旗下西部矿业股份有限公司在上海证券交易所挂牌上市。经过多年发展，公司由单一的铅锌资源开发企业拓展成为集矿山冶炼、盐湖化工、文化旅游、建筑地产、金融贸易、科技信息六大产业为一体的大型企业集团，在全国11个省市区拥有40余家分子公司。资产总额从2000年的10.91亿元到如今650亿元，增长60倍；营业收入从2000年的7.36亿元到如今400亿元，增长54倍。截止目前，公司保有有色金属资源储量1505万吨，贵金属资源储量黄金27吨，白银3900吨，黑色金属资源储量3.1亿吨，盐湖资源储量12亿吨，其中氯化锂储量285万吨，总资源量潜在价值突破1.2万亿元。是青海省唯一一家连续14年入围中国企业500强的企业。
002497.SZ,雅化集团,3299504.3321513687,1925105.078290456,241,936626263.32,2号岩石乳化炸药、导爆管雷管(毫秒、半秒、秒系列)、二级煤矿许用乳化炸药、粉状乳化炸药、铝酸酯偶联剂、煤矿许用毫秒电雷管、煤矿许用瞬发电雷管、普通导爆索、普通延期电雷管(毫秒、半秒、秒系列)、三级煤矿许用乳化炸药、十八烷基三甲基氯化铵、十二烷基二甲基苄氯化铵、十二烷基二甲基甜菜碱、十二烷基三甲基氯化铵、十六烷基三甲基氯化铵、斯盘-80、塑料导爆管、岩石膨化硝铵炸药、炸药专用复合油相,高分子聚合物、火工产品,公司专注于锂矿和锂盐产品生产，是国内最早生产锂盐产品的企业之一，是全球锂盐产品的主要供应商。公司以锂产业和民爆产业为主业。集民爆生产、爆破服务、锂盐生产、锂矿开采、危险品运输、军工业务为一体，资源协同、联动发展。公司拥有中国民爆行业唯一的国家级企业技术中心以及国家认可监测和校准实验室，建有两个“博士后创新实践基地”、四川省民用爆炸物品与装备工程技术研究中心等多个创新平台，具有国内领先的技术研发能力。在智能装备、电子雷管、工程爆破、炸药技术等领域处于国内领先水平；雅化锂业在锂行业中技术领先，拥有磷酸二氢锂的制备装置、磷酸二氢锂的生产方法、钛酸锂晶须的制备、一步清洁法电池极碳酸锂的生产方法等发明专利，国内领先的氢氧化锂矿石一步冷冻法生产中核心环节冷冻、浓缩分离生产技术均为雅化锂业所首创。
002028.SZ,思源电气,2880558.3823617594,505423.9306846473,241,1197669571.59,110kV-500kVGIS及SF6开关耐压试验系统、110kV-500kV交联电缆耐压试验系统、BKSC系列环氧浇注铁心并联电抗器、BKS系列油浸式铁心并联电抗器、CI—2000型电容电流测试仪、CKSC系列环氧浇注铁心串联电抗器、DWKN—I型动态无功补偿及电能质量监控装置、GZF-I型GIS工频耐压及局放测试系统、JC1MOA在线监测仪、LP—I移频线路参数测试仪、M—8000I型变频介质测试仪、OSM—1000高压设备绝缘在线监测系统、TROM—600变压器油色谱在线监测系统、磁控电抗器(MCR)型SVC、思源电气变频串联谐振成套试验装置、思源电气变压器感应耐压及局放测试系统、思源电气便携式高电压变频谐振耐压试验装置、思源电气电容式电压互感器、思源电气干式互感器、思源电气高压并联电容器、思源电气户外高压交流隔离开关、思源电气户外高压交流接地开关、思源电气户外高压交流中性点隔离开关、思源电气集合式高压并联电容器、思源电气交流高压六氟化硫断路器、思源电气交流高压真空断路器、思源电气接地变压器、思源电气耦合电容器、思源电气微机小电流接地选线成套设备、思源电气消弧线圈自动调谐及接地选线成套装置、思源电气自能式高压六氟化硫断路器,变电设备、低压电器类、电气仪器仪表、电子元器件、施工及检测设备、输电设备,公司是国内知名专业从事电力技术研发、设备制造、工程服务的上市公司，荣膺国家重点火炬计划高新技术企业、中国能源装备十佳民企、上海市创新型企业等荣誉称号。公司致力于向全球客户提供一流的电气设备与服务，帮助客户安全、可靠、高效地使用和维护电力，产品线覆盖输配电一次、二次设备专业领域，公司主导产品及核心技术处于世界先进水平。公司业务涉及电力、冶金、铁路、石化、煤炭、港口等多个行业，为上海磁悬浮、上海世博会、秦山核电站、云广800千伏特高压直流输电工程、溪浙±800千伏特高压直流输电工程、晋东南-南阳-荆门1000千伏特高压扩建工程、北京奥运会、巴西世界杯、中石油新疆独山子千万吨炼油工程等国内外重大工程提供了优质的电力设备和可靠的技术保障。
600418.SH,江淮汽车,2775841.8190481453,1448843.507672199,241,199999353.78,彩色之旅轿车、江淮汽车--村村通汽车底盘、江淮汽车--都市通汽车底盘、江淮汽车-路路通汽车底盘、瑞风标准型轿车、瑞风道路清障车、瑞风高空作业车、瑞风机场用车、瑞风警备车、瑞风救护车、瑞风冷藏车、瑞风洒水车、瑞风商务车、瑞风通讯指挥车、瑞风厢式车、瑞风邮政车、瑞风油罐车、瑞风自卸车、瑞鹰SRV,行驶底盘设备、轿车、轻型卡车、商务车、重型卡车与专用车、专用车,"公司是一家集全系列商用车、乘用车及动力总成等研产销和服务于一体,“先进节能汽车、新能源汽车、智能网联汽车”并举的综合型汽车企业集团。公司现有主导产品包括：重、中、轻、微型卡车、多功能商用车、MPV、SUV、轿车、客车、专用底盘及变速箱、发动机、车桥等核心零部件。现拥有瑞风、江淮iEV、帅铃、骏铃、康铃、格尔发、和悦、星锐、锐捷特等知名品牌。公司坚持“安全、节能、环保、智能、舒适”的关键技术研发路线，已形成整车、核心动力总成、自动变速箱及软件系统等关键零部件研发、试验验证和标定开发等完整的正向研发体系。在节能减排技术、智能安全技术、噪音技术、轻量化技术、新能源技术、制造工艺技术等方面取得了全面突破，持续打造企业的核心竞争力。公司与德国大众汽车、康明斯发动机、西班牙桑坦德银行等知名企业分别建有合资公司。已经与南美、欧洲、非洲、中东、东南亚等全球130多个国家和地区建立合作关系，拥有JAC日本、JAC意大利两家海外研发中心；在俄罗斯、越南、肯尼亚建有子公司。"
300682.SZ,朗新科技,2724844.171548361,172095.76088381745,241,846881629.38,AMI&MDM、SG186 工程、电动汽车、高清视频会议系统、公用事业互联网业务、管理应用、海外电力计费、基建管理、计费&费控、家庭互联网业务、客户服务体系、能效管理、生产管理、收入保障、输电线路塔上一体化通信装置、输电线路在线监测系统、统一视频通信平台、网络报文记录分析仪、物资管理、业扩&服务品质评价、营配&培训、营销数据综合服务（大数据）、运监中心、智慧教育视频云平台系统、智能计量,行业专用软件、互联网服务,公司是一家专注于公用事业领域业务信息化系统的技术与服务提供商。公司业务主要集中于电力信息化行业的用电领域，产品主要包括用电信息采集、远程实时费控、营销业务应用、客户服务管理、服务品质评价、计量生产调度、电能服务管理、营销稽查监控、农电生产管理等，纵向上覆盖输电、配电及电力调度智能化业务领域；横向上已进入燃气、水务及其他公用事业领域。此外，公司通过与支付宝等第三方支付平台合作，建设基于互联网的公用事业电子账单处理与支付(EBPP)平台，为消费者提供便捷的能源及其他公用事业缴费服务、消费信息服务，致力于成为能源互联网及其他公用事业服务提供商。
002056.SZ,横店东磁,2476311.209199096,678497.788340249,241,1120444284.34,DMEGC软磁铁氧体、DMEGC永磁铁氧体、横店东磁碱性锌锰无汞电池、横店东磁永磁烧结磁粉,磁性材料、低压电器类,公司是一家拥有磁性材料、太阳能光伏、新能源电池等多个产业群的高新技术民营企业。公司是国内规模最大的磁性材料生产企业，也是太阳能光伏产业链比较齐全、规模较大的生产企业。公司拥有雄厚的研发力量，是国际磁性材料技术交流的平台，设有国家级企业博士后工作站、国家级科技兴贸创新基地、国家磁性材料技术中心、浙江省磁性材料重点实验室、省级重点企业研究院、省级院士专家工作站、省级企业技术中心、浙江省科技文献共建共享平台、省级高新技术企业研发中心等创新平台。公司磁性材料产业的核心客户以全球500强企业或行业领先企业为主，如苹果、华为、特斯拉、博世、三星、法雷奥、松下、飞利浦等；太阳能产业的客户亦大多为行业内领先企业。
000762.SZ,西藏矿业,2353878.2129287967,2445198.1391286305,241,140158748.67,西藏矿业电解铜、西藏矿业高岭土、西藏矿业铬矿、西藏矿业铬铁合金、西藏矿业铬盐、西藏矿业金矿、西藏矿业锂矿、西藏矿业锂盐、西藏矿业硼矿、西藏矿业锡矿,半金属、合金、黄金、黏土类非金属矿产、轻有色金属、铜、无机化工原料、有色金属矿产,公司是西藏最大的综合型矿产品开发公司，主要从事铬铁矿、锂矿、铜矿、金矿和硼矿资源的开采及深加工。其产品分别是：铬铁矿；高、中、低碳铬铁(含低钛铬铁)等。公司所属铬铁矿产于西藏山南地区曲松县罗布萨乡境内，是我国储量最丰富、Cr2O3含量最高，Cr/Fe最高的铬铁矿生产基地。公司是西藏自治区纳税大户，是西藏首批授信企业之一，也是中国检验认证集团质量认证有限公ISO9001:2000;ISO14001:2004；GB/T28001-2001质量、环境和职业健康安全认证企业。
