code,name,mv_mean,amount_mean,num_days,profit,主营产品名称,主营产品类型,公司简介
002625.SZ,光启技术,4441794.629995469,664010.8602697095,241,271273806.89,超材料高性能电磁罩、超材料高性能天线、超材料功能结构、汽车座椅滑轨、汽车座椅升降器、汽车座椅调角器,车身及外观设备、航空零部件,公司是一家尖端技术创新企业，也是领先的新一代超材料技术提供商。公司的主要业务为：新一代超材料尖端装备产品及智能穿戴装备研发、生产及销售。公司掌握新一代超材料技术产品的深度计算、智能制造以及高效测试等核心技术，与尖端装备行业结合，率先应用到了我国尖端装备领域，在世界超材料产业化竞争中抢占了先机，成为行业引领者。2017年公司通讨重大资产重组，收购光启尖端100%股权，实现了公司在超材料尖端装备领域的业务布局。光后尖端主要从事超材料前沿技术研究及尖端装备超材料方案提供和产品生产，是国内最早实现超材料技术在军工领域应用的企业之一，具有较强的技术领先优垫，该公司已与多家军工集团建立良好的合作关系，为其提供技术研发及产品生产等服务，可以增强先进战一机、导弹、舰艇等装备的隐身能力、提高天线探测距离、提升装备电子对抗能力和降低电磁干扰影响，展现出跨代的技术领先优势，在航空航天、海洋装备、电子装备等高精尖装备领域具有重要应用意义。
600862.SH,中航高科,4196256.969783071,514235.509526971,241,591408994.94,参股成都新兴创业投资有限公司、房地产开发、房屋买卖、飞机用刹车装置、骨科人体植入物、航空复合材料、建筑安装工程施工、江苏东辰公路工程、南通科技TONMAC床身型数控铣床、南通科技TONMAC高速精密车床、南通科技TONMAC立式加工中心、南通科技TONMAC平面磨床、南通科技TONMAC三坐标仿形铣床、南通科技TONMAC升降台型数控铣床、南通科技TONMAC数控车床、南通科技TONMAC数控轧辊铣床、南通科技TONMAC数显摇臂万能铣床、南通科技TONMAC摇臂万能铣床、南通科技TONMAC钻铣床、南通科技草地王乘骑式草坪割草机、南通科技草地王电启动草坪割草机、南通科技草地王随进式草坪割草机、南通科技草地王自走式草坪割草机、南通科技石英晶体谐振器、南通科技石英晶体振荡器、南通科技万通城、上海纵横国际贸易有限公司,电子元器件、机床机械、进出口贸易、民用建筑、耐火材料、商业地产、医用耗材、园艺工具、证券业务、住宅楼盘、专用设备与零部件,公司是中国航空工业集团有限公司旗下沪市A股上市公司，是主要从事航空新材料研发生产、高端智能装备研发制造的综合性大型国有控股上市企业。公司前身源于1956年成立的南通机床厂，1994年5月在上海证券交易所挂牌上市。2015年公司进行了重大资产重组，以非公开发行股票方式购买中航复合材料有限责任公司、北京优材京航生物科技有限公司、北京优材百慕航空器材有限公司等3家公司100%股权。公司重组后，各业务领域以子公司形式发展，原公司本部机床业务分立为独资子公司，依托中航工业及所属单位优势资源，将原有机床业务改造升级为数控机床及航空专用装备业务，加之重组注入的新材料业务，公司已成为新材料及装备制造领域具有相当规模和行业竞争优势的上市公司。目前业务涵盖航空新材料、高端智能装备、轨道交通、汽车、医疗器械、装备制造、房地产、创新创业投资等。
600482.SH,中国动力,3819538.71267061,124660.5012406639,241,613048770.5,柴油机、海水电池、核电、锂离子电池、铅酸电池、铅碳电池、全电动力、燃料电池、燃气轮机、热气机、蒸汽轮机,低压电器类、动力机械,公司原是军用起动铅酸蓄电池的定点生产单位，多年来公司引进了多条蓄电池专用生产线和检测设备。公司是一汽大众、上海大众、上海通用、北京现代、东风汽车、长安汽车的常年合作方，是奥迪A6、帕萨特领驭、别克荣御等中高端车型的独家配套商，国内汽车起动电池市场占有率较高并连续多年跻身于“中国汽车零部件百强企业”、“中国机械工业百强企业”。2016年，公司收购多家公司股权和债权，业务范围涵盖燃气动力、蒸汽动力、化学动力、全电动力、民用核动力、柴油机动力、热气机动力等七大动力，成为多维度的高端动力装备研发、制造、系统集成、销售及服务的上市公司。
600765.SH,中航重机,3689372.185965328,682832.3671078838,241,890640048.04,力源定量马达、力源斜盘式轴向柱塞泵、力源斜轴式轴向柱塞变量泵、力源斜轴式轴向柱塞定量泵、力源斜轴式轴向锥柱塞定量泵、力源液压件、力源液压燃气轮机、力源液压散热器,动力机械、发动机设备、风泵机械,公司隶属中国航空工业集团公司，是中国航空工业企业首家上市公司，被誉为“中国航空工业第一股”。多年来，公司以航空技术为基础，建立了锻铸、液压、新能源投资三大业务发展平台，积极发展高端宇航锻铸造业务、高端液压系统业务、高端散热系统业务、中小型燃机成套业务，燃机成套向总承包、安装、运行维护等服务领域拓展，新能源投资业务以大力发展风力发电、燃气轮机综合应用发电和垃圾焚烧发电等为主业，辅以新能源相关领域关键技术和产业的投资，公司产品大量应用于国内外航空航天、新能源、工程机械等领域，成为了中国最具竞争力的高端装备制造企业。公司努力发展具有系统竞争优势的、以航空技术为特色的军民两用高端装备制造产业，通过专业化整合和资本化运作，努力提升产业发展能力和核心竞争能力，做强做大产业规模，成为寓军于民、协调发展的产业代表。
300699.SZ,光威复材,3659822.004564316,507467.5950290456,241,758382679.09,玻璃纤维预浸料、碳纤维、碳纤维复合材料制品、碳纤维核心生产设备、碳纤维预浸料、碳纤维织物,玻璃纤维、合成纤维、专用设备与零部件,公司是致力于高性能碳纤维及复合材料研发和生产的高新技术企业。公司以高端装备设计制造技术为支撑，形成了从原丝开始的碳纤维、织物、树脂、高性能预浸材料、复合材料制品的完整产业链布局，主要经营范围为高性能纤维、织物、预浸材料、各类复合材料制品及装备的研发、生产、销售，技术开发与咨询，备案范围内的货物及技术进出口业务等。公司是专业从事碳纤维、碳纤维织物、碳纤维预浸料、碳纤维复合材料制品及碳纤维核心生产设备的研发、生产与销售的高新技术企业，拥有碳纤维行业全产业链布局。在国防军工及民用领域均具有广泛的应用前景，是发展国防军工与国民经济的重要战略物资。
688002.SH,睿创微纳,3613153.112116183,288306.9811659751,241,461180017.63,XCore LA系列机芯、XCore LT系列机芯、XCore Micro机芯、XCore Nano机芯、Xforest 系列 机芯、车载红外热成像仪系列、多功能手持望远镜、多功能头盔式热像仪、红外MEMS芯片、户外手持红外热成像仪系列、金属封装探测器系列、晶圆级封装探测器系列、融合式双光望远镜、陶瓷封装探测器系列、智能手机热像仪,半导体分立器件、电子测试和测量仪器、专用设备与零部件,公司是一家专业从事非制冷红外热成像与MEMS传感技术开发的集成电路芯片企业，致力于专用集成电路、MEMS传感器及红外成像产品的设计与制造。公司产品主要包括非制冷红外热成像MEMS芯片、红外热成像探测器、红外热成像机芯、红外热像仪及光电系统。公司目前已具备先进的集成电路设计、传感器设计、器件封测、图像算法开发、系统集成等研发与制造能力。公司产品主要应用于军用及民用领域，其中军用产品主要应用于夜视观瞄、精确制导、光电载荷以及军用车辆辅助驾驶系统等，民用产品广泛应用于安防监控、汽车辅助驾驶、户外运动、消费电子、工业测温、森林防火、医疗检测设备以及物联网等诸多领域。公司已拥有的全系列产品可以满足绝大部分军品及民品客户需求。
300474.SZ,景嘉微,3465850.3085177094,615764.8053651452,241,292740758.3,图形显控、小型专用化雷达领域核心模块,电子元器件,公司致力于信息探测、信息处理和信息传递领域的技术和综合应用，为客户提供高可靠、高品质的解决方案、产品和配套服务，是国内成功自主研发国产化图形处理芯片(GPU)并产业化的企业。公司主要从事高可靠电子产品的研发、生产和销售，产品主要涉及图形显控、小型专用化雷达和其他三大领域。图形显控是公司现有核心业务，也是传统优势业务，小型专用化雷达和芯片是公司未来大力发展的业务方向。公司在图形显控领域拥有图形显控模块、图形处理芯片、加固显示器、加固存储和加固计算机等五类产品，其中图形显控模块是公司最为核心的产品。公司以ITR流程为指导，建立了现场服务工程师、公司售后服务部、产品生命周期管理团队三级技术服务保障体系。公司从管理、流程、技术、人员、设备等方面建立快速响应机制，及时处理产品的技术或质量问题，努力缩短产品升级、返修等过程开销时间。公司作为军民融合深度发展的高新技术企业，具备齐全的科研生产资质和质量体系认证，与多家科研院所和高校建立战略合作伙伴关系，成立联合实验室、工程中心。
688122.SH,西部超导,3459597.1041934774,449228.5439585062,241,741478943.86,超导产品、西部超导Nb3Sn超导线、西部超导NbTi超导线、西部超导大棒材、西部超导高端钛合金材料、西部超导高性能高温合金材料、西部超导丝材、西部超导小棒材、西部超导异型材及其他,合金,"公司是目前国内唯一实现低温超导线材商业化生产的企业，也是目前国际上唯一的铌钛(NbTi)锭棒及线材全流程生产企业,主要从事高端钛合金材料和低温超导材料的研发、生产和销售，是我国航空用钛合金棒丝材的主要研发生产基地，生产的高端钛合金主要用于航空领域，包括飞机结构件、紧固件和发动机部件等。航空领域用高端钛合金不仅要求组织和性能均匀性要好，而且还具有良好的批次稳定性。公司生产的高端钛合金材料已成为我国航空、航天结构件用主干钛合金，为我国新型战机、运输机的首飞和量产提供了核心材料。公司已成为我国新型飞机用钛合金材料的主要供应商之一。公司生产的产品性能达到了国内先进水平，和国外同类产品的技术水平相当，量产后将补上我国“两机”用高性能高温合金的“短板”,先后被国务院授予“国家科学技术进步奖二等奖”，国家工信部授予“国防科学技术进步奖一等奖”，国家发改委授予“国家高技术产业化十年成就奖”，中航工业集团授予“航空科学技术奖励一等奖”。"
600372.SH,中航电子,3434333.626413527,337461.8239377594,241,798697071.26,昌河LANDY浪迪、昌河爱迪尔Ⅱ、昌河爱迪尔轿车、昌河北斗星轿车、昌河单双排货车、昌河福瑞达、昌河海豚微型客车、昌河警备车、昌河骏马微型客车、昌河利亚纳、昌河利亚纳三厢轿车、昌河邮政车,轿车、客车、轻型卡车、专用车,公司致力于为客户提供综合化的航空电子系统整体解决方案，产品谱系覆盖飞行控制系统、雷达系统、光电探测系统、座舱显示控制系统、机载计算机与网络系统、惯性导航系统、无线电与卫星导航系统、大气数据系统、火力控制与指挥任务系统、悬挂物管理系统、综合数据管理系统、控制板组件与调光控制系统、空中交通管理系统、通信系统、电子战、无人机系统/遥控遥测/地面站、机载反潜/水声探测系统、故障诊断与健康管理系统、航空状态检测系统、电驱动与控制系统和基础元器件等航空电子相关领域。公司立足航空，积极拓展非航空防务及民用市场，面向航天、兵器、船舶、电子信息等领域提供配套产品及服务。公司民用产业涉及智能系统与机器人、智慧城市、机电自动化、电子信息、基础器件等领域。公司以为各型飞行器、发动机与防务系统提供先进的航空电子技术、产品和解决方案为使命，打造世界先进的电子信息技术、智能系统供应商；聚焦价值创造和商业成功，致力于成为让股东获利、员工满意、客户信赖、诚实守信的优秀上市公司。
600038.SH,中直股份,3433117.285906954,531743.4678049792,241,913211536.4,“吉祥鸟”系列三角翼飞行器、EC120直升机、ERJ145系列飞机、H410系列直升机、H425系列直升机、Y12轻型多用途飞机、Z9平台机、波音787翼身整流罩、直九直升机,飞机制造、航空零部件,公司是我国直升机和通用、支线飞机科研生产基地，目前已经发展成为一个拥有Y12轻型多用途飞机、Z9系列直升机、EC120直升机和转包国外航空产品四大系列产品的外向型航空骨干企业。公司是国内航空产品制造业中少数能够依托自主研发、引进、消化国际先进技术，实现产品国际取证和销售的生产企业。公司在复合材料研制和生产应用方面拥有绝对优势，主营航空产品直升机，产品性价比和技术优势较明显，综合竞争能力突出。近年来，公司荣获全国五一劳动奖状、全国文明单位、全国优秀诚信企业、高技术武器装备发展建设工程突出贡献奖、国家高技术产业化十年成就奖、中央企业先进基层党组织等荣誉称号。
603267.SH,鸿远电子,3389029.89107054,381641.3193609959,241,826736985.06,薄膜电容、超级电容、传感器、电感变压器、电解电容、断路器、继电器、金属支架多层瓷介电容器、滤波器、片式多层瓷介电容器、热敏电阻、陶瓷电容、贴片电阻、压敏电阻、有引线多层瓷介电容器、直流滤波器,电子元器件,公司是国家级高新技术企业，以研发、生产、经营电容器等电子元器件为主营业务。公司总部设在北京，下属13个分支机构遍布全国11个省市。现拥有员工400人，年销售额近5亿元，连续多年保持高速增长。过20年的发展，公司现已拥有两条世界最先进的生产线和一个瓷料研究中心，能够进行高品质多层瓷介电容器的自主研发和生产；拥有一支由博士、硕士、归国留学人员、行业资深专家组成的专业研发团队，并与清华大学等高校进行产学研合作；拥有20余项国家专利；拥有4个与科研院所、高等院校共同成立的联合实验室，与4家重点客户签订战略合作伙伴协议，在多层瓷介电容器的研究和应用上进行多方位合作。
002268.SZ,卫士通,3289027.405673266,861914.5621286307,241,238048110.3,卫士通ATM网络保密系统、卫士通ISDN密码机、卫士通TCP/IP安全远程接入、卫士通安全PC卡、卫士通安全管理中心、卫士通保密文件传输系统、卫士通电子政务证书管理系统、卫士通高速信道密码机、卫士通金融数据加密机、卫士通身份认证系统、卫士通数据密码机、卫士通数据密码卡、卫士通网上银行安全系统、卫士通帧中继数据密码机、卫士通中华卫士防火墙,防火墙软件、系统集成服务、智能商用设备,公司是国内知名密码产品、网络安全产品、互联网安全运营、行业安全解决方案综合提供商，首批商密产品研发、生产、销售资质单位，首批涉密信息系统集成甲级资质单位，国内专业从事网络信息安全的上市公司，专注网络信息安全，致力打造从芯片到系统的全生命周期安全解决方案，为党政军用户、企业级用户和消费者提供专业自主的网络信息安全解决方案、产品和服务。公司自成立以来一直致力于信息安全领域的技术研究及产品开发，公司从密码技术应用持续拓展，已形成密码产品、信息安全产品、安全信息系统三大信息安全产品体系，同时，基于ISSE体系框架，为党政、央企、能源、金融等用户提供以“安全咨询、风险评估、运维与应急响应”为主要内容的信息系统全生命周期的安全集成与运营服务。
300726.SZ,宏达电子,3147021.1727743363,299319.33239419083,241,816067640.88,多层片式瓷介电容器系列、非片式固体电解质钽电容器系列（CA、CA42系列）、片式高分子固体电解质钽电容器系列（CA55系列）、片式固体电解质钽电容器系列（CA45系列）、钽外壳封装系列（THC、CA39、CA38系列）、银外壳封装系列（CA30、CA35系列）,电子元器件,公司是总装备部军用电子元器件配套定点研制生产军用钽电解电容器的专业厂家，属工信部国防科工局管理。公司拥有30多年的生产钽电解电容器的经验和历史，有五条成熟的、先进的钽电解电容器生产线及两个较大规模的生产基地，拥有从美国、日本、韩国以及欧盟引进的先进生产线设备。公司的钽电解电容器生产工艺先进、技术力量雄厚，设备精良，拥有国内一流的新品研发能力，拥有完善的质量检测体系和完整的钽电解电容器环境试验、例行试验手段。公司以质量为生命，追求高标准、零缺陷，在长期的研制生产过程中，同国内外先进企业和高等院校有着广泛的合作。公司是以电容器为主导产品，集研发、生产、销售、服务为一体的高技术企业，以钽电解电容器品种全、质量好、信誉高和服务优而享誉国内外市场。公司通过了质量管理体系认证，不断加强技术创新和质量管理工作，持续改进和提升质量水平。随着公司产品不断进入军工配套领域，公司非固体电解质钽电容器生产线、片式固体电解质钽电容器生产线、固体电解质钽电容器生产线贯彻国军标，产品列入了相关军用电子元器件合格产品目录(QPL)。
600118.SH,中国卫星,3093636.906856058,264402.94824896264,241,233242655.45,中国卫星卫星及其应用技术和产品的研制、中国卫星卫星应用系统集成、中国卫星卫星应用运营服务、中国卫星小卫星制造及应用,卫星制造及应用,公司是专业从事小卫星及微小卫星研制、卫星地面应用系统及设备制造和卫星运营服务的航天高新技术企业，具有天地一体化设计、研制、集成和运营服务能力，形成了航天东方红、航天恒星等一系列知名品牌。在小卫星及微小卫星研制方面，已成功开发了以CAST968(CAST1000)平台为代表的多个系列小卫星和微小卫星公用平台，成功发射对地观测、海洋监测、环境监测、空间探测、科学试验等多颗不同用途的现代小卫星，同时具备部分宇航部件产品的生产能力；在卫星地面应用系统及设备制造方面，拥有地面站系统集成、卫星导航、卫星通信、卫星遥感、信息传输与图像处理五大领域，在北斗导航、动中通产品市场占有率方面处于国内领先地位，并拥有“天绘”系列遥感卫星数据总代理权。未来公司将继续坚持宇航制造与卫星应用两翼齐飞的发展思路，把公司做大、做强、做优。
