code,name,mv_mean,amount_mean,num_days,profit,主营产品名称,主营产品类型,公司简介
688065.SH,凯赛生物,5419243.022925312,133793.14780497926,241,607892085.94,聚酰胺1010、聚酰胺1012、聚酰胺11、聚酰胺12、聚酰胺56、聚酰胺610、聚酰胺612、聚酰胺PA10T、生物法长链二元酸、生物法长链二元酸系列产品、生物基聚酰胺、生物基戊二胺、特种聚酰胺、通用型聚酰胺—聚酰胺66,高分子聚合物,"公司是一家以合成生物学等学科为基础，利用生物制造技术，从事新型生物基材料的研发、生产及销售的高新技术企业。公司目前实现商业化生产的产品主要聚焦聚酰胺产业链，为生物基聚酰胺以及可用于生物基聚酰胺生产的原料，包括DC12(月桂二酸)、DC13(巴西酸)等生物法长链二元酸系列产品和生物基戊二胺，是全球领先的利用生物制造规模化生产新型材料的企业之一,公司与杜邦、艾曼斯、赢创、诺和诺德等国际知名企业建立了良好的商务合作关系,公司生产的生物法长链二元酸系列产品在全球市场处于主导地位，于2018年被工信部评为制造业单项冠军,生物基戊二胺(目前阶段以内部使用为主，作为公司生物基聚酰胺生产单体；部分提供给下游客户进行应用开发)和生物基聚酰胺产品已完成中试，乌苏工厂的大规模产线正在进行设备调试，该等产品规模化生产有望解决国内双单体聚酰胺行业核心原材料依赖进口的瓶颈难题，为市场、客户提供来源于可再生生物质原料的新型“生物制造”新材料。"
688180.SH,君实生物-U,4729062.06093361,537523.5567053942,241,-720909747.05,君实生物JS101（CDK抑制剂）、君实生物UBP1211（抗TNF-α单抗）、君实生物UBP1213（抗BLyS单抗）、君实生物VF28及变种瞬时性表达和高产稳定株构建委托服务（技术服务）、君实生物VF28及其变种瞬时转染稳定性考察委托服务（技术服务）,抗肿瘤制剂、调节免疫功能制剂、专业咨询服务,公司是一家以开发治疗性抗体为主的研发型高科技公司。公司由多名毕业于美国知名学府，有着丰富的科技成果转化及产业化经验的留学人员创办，专注于创新单克隆抗体药物和其他治疗性蛋白药物的研发与产业化。公司自成立以来瞄准国际抗体技术研发的前沿进展，通过广泛的国内外技术合作，着力研发条件、研发团队和技术平台的建设，已搭建国内一楼创新人源化抗体药物产品研究开发技术平台。改平台涵盖分子抗体药物筛选、高产稳定CHO细胞株的构建及治疗性抗体分析检测在内的多个核心技术。公司目前在研产品十余种，主要覆盖肿瘤、心血管疾病和骨质疏松等领域。公司提供的技术服务指利用技术平台为客户提供定制服务，包括分子序列的设计及改造、高表达细胞株的构建、小试及中试工艺研究、临床前研究及临床研究样品的制备等。公司积累了大量的核心技术，其中部分技术为通用技术，可以转化为服务提供给需求方实现收入。
688185.SH,康希诺,4355987.79253854,713966.0101742739,241,1914390000.0,Ad5-EBOV、CSB012-腺病毒、CSB013-寨卡病毒、CSB015-脑膜炎、CSB016-带状疱疹、CSB017-脊髓灰质炎、DTcP-Hib联合疫苗、DTcP加强疫苗、MCV2、MCV4、PBPV、PCV13i、结核病加强疫苗、青少年及成人用Tdcp、婴幼儿用DTcP,疫苗,公司是一家致力于研发、生产与销售的创新型疫苗企业。在一批疫苗领域资深科学家和具备多年国际大型制药公司从业背景的资深技术专家的带领下，公司快速推进一系列国内创新疫苗的研发，研发管线涵盖预防脑膜炎、埃博拉病毒病、百白破、肺炎、结核病、带状疱疹等多个适应症的临床接种量较大的重磅疫苗，公司研发团队汇聚了多位资深科学家和疫苗行业资深专家，他们曾经在赛诺菲巴斯德、阿斯利康和惠氏(现被辉瑞收购)、诺华制药、中生集团等国内外大型制药公司牵头负责或参与创新疫苗的研发、生产和销售，目前，公司围绕关键技术在境内外取得18项授权发明专利，其中16项为境内发明专利，2项为美国发明专利，除专利以外，公司亦开发并掌握了多项疫苗研发中难以突破的专有技术和生产工艺。凭借上述技术平台，公司逐步开展针对预防脑膜炎、埃博拉病毒病、百白破、肺炎、结核病、带状疱疹等12个适应症的15种创新疫苗产品的研发。
600332.SH,白云山,4303338.85773056,369785.3535726141,241,3719877680.46,采芝林药业连锁店、广药阿法骨化醇胶丸、广药保和丸、广药便秘通、广药胆康片、广药腹可安片、广药金佛止痛丸、广药灵芝孢子油软胶囊、广药木香顺气丸、广药牛黄消炎丸、广药乳核散结片、广药苏南山肚痛丸、广药调胃消滞丸、广药胃乃安胶囊、广药夏桑菊颗粒、广药消渴丸、广药障眼明片、广州保济丸、广州藿胆丸、广州人丹、广州市药材公司、广州医药公司、健民医药连锁店、金龙痰咳净片、潘高寿蛇胆川贝枇杷膏、奇星鼻咽清毒颗粒、奇星复方丹参片、奇星复方南板蓝根冲剂、奇星华佗再造丸、奇星虚汗停颗粒、王老吉清凉茶、星群安神补脑液、星群心脑清软胶囊、杏和堂上清丸、杏和堂乌鸡白凤丸、杏和堂新血宝胶囊、杏和堂壮腰健肾丸、园田化痔栓、园田清热消炎宁胶囊、园田中风回春丸、园田追风透骨丸,解热镇痛制剂、连锁药店、药品经销、植物类中药制剂,公司是一家大型控股型企业，一直专注于医药健康产业，经过多年的发展，规模与效益持续扩大。目前，本集团主要从事：(1)中西成药、化学原料药、天然药物、生物医药、化学原料药中间体的研究开发、制造与销售；(2)西药、中药和医疗器械的批发、零售和进出口业务；(3)大健康产品的研发、生产与销售；及(4)医疗服务、健康管理、养生养老等健康产业投资等。经过多年的发展，本集团实现了全产业链覆盖；在抗菌消炎、糖尿病、心脑血管、消化系统、清热解毒、男科、儿童用药等领域形成了相对完善的产品布局，在中药、化学原料药、化学药制剂等细分领域市场占有重要地位。2012年，本公司成立王老吉大健康公司，以“王老吉”品牌引领大健康产业，主要产品王老吉凉茶在中国凉茶市场上已占据领先地位。
600161.SH,天坛生物,4252978.1845540665,368325.2202614108,241,760012024.99,天坛H1N1流感疫苗、天坛Vero细胞乙脑疫苗、天坛冻干乙型肝炎人免疫球蛋白、天坛风疹疫苗、天坛黄热减毒活疫苗、天坛静注人免疫球蛋白(pH4)、天坛抗人T细胞兔免疫球蛋白、天坛流感疫苗、天坛麻风二联疫苗、天坛麻腮风三联疫苗、天坛人血白蛋白、天坛人血丙种球蛋白、天坛乙型脑炎灭活疫苗、天坛重组（酵母）乙肝疫苗,血液制品、疫苗,北京天坛生物制品股份有限公司于1998年上市，主营业务为血液制品的研发、制造、销售及咨询服务。经过2010年、2017年两次重大资产重组后，天坛生物成为中国生物旗下唯一的血液制品专业公司。天坛生物拥有成都蓉生、兰州血制、上海血制、武汉血制、贵州血制五家血液制品生产企业。目前，在全国十四个省、自治区拥有50余个单采血浆采集基地，血液制品生产用健康人血浆的釆集规模处于国内领先地位。1966年，天坛生物率先在国内实施低温乙醇工艺制备血液制品的产业化。目前，血液制品生产规模处于国内领先地位，拥有人血白蛋白、人免疫球蛋白、人凝血因子Ⅷ三大类产品72个产品生产文号。天坛生物拥有一批多年从事血浆蛋白产品研发的科技人员，技术实力雄厚。天坛旗下的血液制品企业在国内血液制品行业占据多个第一，在国内首发上市人血白蛋白、静注人免疫球蛋白(pH4)、破伤风人免疫球蛋白等产品，率先引进血浆蛋白压滤分离工艺，建立了血浆蛋白产品、病毒灭活工艺技术验证和重组产品的研发平台。目前，天坛生物产品品种数量在国内稳居前列，生产的血液制品在国内市场中占有较大市场份额，拥有质量、规模及品牌等方面的综合优势。此外，天坛生物旗下成都蓉生自主研发的注射用重组人凝血因子Ⅷ，获得了国家食药监总局颁发的临床试验批件，重组血制产品的研发实现零的突破。天坛生物致力于为社会提供更多品种、更多数量和更优质量的血液制品，努力成为中国领先、国际一流的血液制品企业。
603707.SH,健友股份,4150367.159566137,160007.2148381743,241,1059293331.14,达肝素钠注射液、肝素钠粗品、肝素钠原料药、那曲肝素钙注射液、依诺肝素钠注射液,药品经销、原料药,公司位于南京高新技术产业开发区内，为江苏省、南京市高新技术企业，中国医药保健品进出口商会肝素钠分会理事长单位。公司业务涵盖医药领域研发、生产、营销全产业链，是国家认定的高新技术企业。公司始终秉承“建设一流的国际化生物制药企业”的企业愿景，以“阳光文化、品质产品、卓越运营、共享发展”为企业文化纲领，致力于打造国际化、高品质的医药生产企业。公司是中国肝素原料药生产的龙头企业，是国内少数同时通过美国FDA和欧盟EDQM认证的肝素原料药生产企业之一。公司近年分别被认定为江苏省粘多糖类生化药物工程技术研究中心、江苏省企业技术中心、省级工程中心。
601607.SH,上海医药,3922929.779535892,410487.8194605809,241,5093467260.97,青岛华氏国风医药公司、上海华氏大药房、上海华氏呼吸系统用药、上海华氏激素、上海华氏解热镇痛药、上海华氏抗生素、上海华氏抗肿瘤药、上海华氏维生素、上海华氏消化系统用药、上海华氏心血管系统用药、上药保泰松、上药参麦注射液、上药丹参酮ⅡA磺酸钠注射液、上药丹参注射液、上药丹香冠心注射液、上药卡托普利(原料+制剂)、上药抗衰老片、上药硫酸羟氯喹片、上药龙虎清凉系列、上药氯氮平、上药乳癖消、上药双歧杆菌三联活菌制剂(培菲康)、上药胃复春片、上药乌司他丁制剂、上药盐酸二甲双胍、上药珍菊降压片、上药注射用糜蛋白酶、上药注射用头孢曲松钠、上药注射用头孢噻肟钠、上药注射用头孢替安、重酒石酸间羟胺注射液(阿拉明),呼吸系统用制剂、激素及调节内分泌功能类制剂、解热镇痛制剂、抗生素类抗感染制剂、抗肿瘤制剂、连锁药店、神经系统用制剂、消化系统用制剂、循环系统用制剂、药品经销、原料药、植物类中药制剂、专科用制剂,上海医药集团股份有限公司是沪港两地上市的大型医药产业集团。公司主营业务覆盖医药工业与商业，2019年营业收入1866亿元，位列全球制药企业50强、全国医药行业第二，入选上证180指数、沪深300指数样本股、摩根斯坦利中国指数(MSCI)。公司倡导“创新、诚信、合作、包容、责任”的核心价值观，致力于持之以恒，提升民众的健康生活品质，努力打造成为受人尊敬、拥有行业美誉度的领先品牌药制造商和健康领域服务商。公司2019年研发总投入15.09亿元，拥有研发人员超过1200名，建有海外研发平台，仿制药质量与疗效一致性评价申报数量居国内前列，研发能力位居国内医药企业第一梯队。公司产品覆盖化学和生物药品、现代中药和保健品，聚焦抗肿瘤、心脑血管、精神神经、抗感染、自身免疫、消化代谢和呼吸系统等治疗领域，常年生产约700个药品品种、20多种剂型，打造过亿产品35个，其中过5亿品种9个、过10亿品种1个，多个药品通过WHO、FDA、欧盟等的质量认证，并在海外市场销售。未来，上海医药将积极把握国家战略机遇，顺应产业变革，持续推进创新发展、集约化发展、国际化发展和融产结合发展，力争进入世界500强，全力打造具有国际竞争力和影响力的中国领先药企。
000739.SZ,普洛药业,3706671.548454722,449635.2424564315,241,955550170.21,康裕百士欣、康裕康迈欣、康裕立安、康裕盐酸金刚烷胺、康裕盐酸屈他维林、康裕伊特安、康裕裕君先、康裕裕力兴、普洛阿法骨化醇、普洛阿昔洛韦胶囊、普洛氨噻肟酸、普洛半合成青霉素、普洛泛酸钙、普洛复方甲麻口服液(康裕登通)、普洛环合酯、普洛金刚烷、普洛聚甲酚磺醛溶液(圣多美)、普洛聚维酮碘溶液、普洛康裕葫芦素片、普洛康裕金刚烷胺、普洛康裕雷公藤多苷片、普洛康裕香菇多糖片、普洛氯霉素、普洛双氢苯甘氨酸、普洛他啶酯、普洛头孢氨苄胶囊、普洛头孢拉定干混悬剂、普洛头孢拉定胶囊、普洛头孢他啶侧链、普洛乌苯美司、普洛盐酸左氧氟沙星、普洛氧氟沙星、普洛注射用阿奇霉素枸橼酸二氢钠(那琦)、普洛注射用单硝酸异山梨酯(理新彤),抗生素类抗感染制剂、抗肿瘤制剂、循环系统用制剂、医药中间体、原料药、植物类中药制剂,公司是一家集研究、开发、生产原料药、制剂、医药中间体的大型综合性制药企业，为国家重点高新技术企业、浙江省医药工业重点企业。公司拥有两家省级院士工作站、两家国家级博士后科研工作站，一家手性药物及中间体技术国家工程研究中心。公司主要产品涉及抗生素类、抗病毒类、抗肿瘤类、心血管类等多个领域，拥有独特的市场竞争优势，其中抗肿瘤类药物乌苯美司胶囊、口服抗感染药物头孢克肟、阿莫西林克拉维酸钾等制剂产品占较大市场份额；头孢克肟、金刚烷胺、(伪)麻黄碱等原料药占有重要市场地位。公司具备国际化的制造能力，已有数条生产线分别通过WHO、OPCW、美国FDA、欧美COS、德国GMP和日本PMDA等官方认证。
600079.SH,人福医药,3602929.321807088,346425.8429875519,241,1389544934.27,（复方）米非司酮片、复方木尼孜其颗粒、枸橼酸芬太尼注射液、枸橼酸舒芬太尼注射液、寒喘祖帕颗粒、护肝布祖热颗粒、咪达唑仑注射液、米索前列醇片、石榴补血糖浆、通滞苏润江胶囊、盐酸纳布啡注射液、盐酸氢吗啡酮注射液、养心达瓦依米西克蜜膏、注射用盐酸瑞芬太尼、祖卡木颗粒、左炔诺孕酮胶囊,保健食品、计生用品、神经系统用制剂、原料药、植物类中药制剂,人福医药集团股份公司成立于1993年，于1997年在上海证券交易所上市(600079.SH)，是湖北省医药工业龙头企业和国家级企业技术中心，位列中国医药工业信息中心“2018年度中国医药工业百强榜”第28位。公司以研发为先导，致力于打造国内一流的新药研发产业化平台；坚持“做医药健康领域细分市场领导者”的发展战略，主要从事药品的研发、生产和销售，在国内麻醉镇痛药、生育调节药、维吾尔民族药、两性健康等细分领域形成领导或领先地位；同时积极发展医药商业，稳步推进国际化进程，实现了在美国、非洲等全球范围内的研发、市场及产业布局。
002603.SZ,以岭药业,3509112.0564653734,1054809.846219917,241,1343856007.91,阿奇霉素片、阿昔洛韦片、八子补肾胶囊、板蓝根颗粒、参灵蓝胶囊、参松养心胶囊、穿心莲片、大败毒胶囊、厄贝沙坦分散片、复方丹参片、复方苦木消炎片、格列吡嗪片、格列齐特片(Ⅱ)、护肝片、健胃消食片、津力达颗粒、连花清瘟胶囊、罗红霉素片、脑得生片、芪苈强心胶囊、氢溴酸右美沙芬片、三黄片、通便灵胶囊、通心络胶囊、西洋参胶囊、消渴灵片、消炎利胆片、小柴胡颗粒、养正消积胶囊、银黄胶囊、银杏叶片,保健食品、抗生素类抗感染制剂、调节免疫功能制剂、消化系统用制剂、循环系统用制剂,公司是由石家庄以岭药业有限公司于2001年8月28日整体变更设立的股份有限公。公司主要致力于中成药的研发、生产与销售，是国家高新技术企业。公司拥有通过GMP认证的胶囊、片剂、颗粒剂、针剂生产线，以及通过欧盟认证的化学药制剂车间。公司凭借强大的研发力，多次承担国家“973”、“863”专项和国家科技攻关、支撑及生物医药重大专项等国家及省部级重大项目。公司以络病理论创新带动中医药产业化，运用现代高新技术研发科技中药、西药和生物药，研发国家专利新药10余个，覆盖心脑血管疾病、感冒呼吸系统疾病、肿瘤、糖尿病等重大疾病领域。通过国家GMP认证的中药生产线、通过欧盟认证的化学制剂生产车间保障了产品的高品质。公司为国家创新型企业、中国医药上市公司50强。
300558.SZ,贝达药业,3358913.7334574065,254618.184373444,241,383067840.44,盐酸埃克替尼,原料药,"公司是一家由海归博士创办的，以自主知识产权创新药物研究与开发为核心，集医药研发、生产、营销于一体的国家级高新技术企业。公司坚持新药研发，以“Better Medicine,Better Life”为使命，以“为中国百姓创制更多用得起的好药”为宗旨，矢志成为总部在中国的跨国制药企业。公司以“市场需求为导向、科学创新为根本，聚焦肿瘤领域，涵盖大分子，战略高度合理布局，高效执行把握先机”为指导理念，围绕小分子靶向药、免疫疗法和联合治疗三个方向开展研究。公司多次获国家“重大新药创制”科技重大专项，并列入国家科技部“国家高新技术研究发展计划(863计划)”、“国家火炬计划”、“国家战略性创新产品”。"
