code,name,mv_mean,amount_mean,num_days,profit,主营产品名称,主营产品类型,公司简介
603659.SH,璞泰来,10075528.444895482,1025440.336892116,241,1748727819.13,113μm铝塑包装膜、120μm钢塑膜、152μm铝塑包装膜、3C电子类负极材料8C、3C电子类负极材料AT、3C电子类负极材料G1、3C电子类负极材料G49、3C电子类负极材料G9、73μm铝塑包装膜、88μm铝塑包装膜、91μm黑色哑光铝塑包装膜、PVDF涂覆隔膜、挤压式涂布机、立板式涂布机、纳米氧化铝粉、汽车电池和储能类负极材料FT-1、汽车电池和储能类负极材料F系列、汽车电池和储能类负极材料G6、汽车电池和储能类负极材料GT、陶瓷PVDF混合涂覆隔膜、陶瓷涂覆隔膜、微凹板隔膜陶瓷涂布机,半导体材料、高分子聚合物、塑料制品经销、氧化铝、专用设备与零部件,"公司致力于成为具有技术与规模双重领先优势的综合解决方案提供商。公司所服务的锂离子电池市场,处于清洁能源、节能环保及高效储能相关的关键产业环节，公司主营业务聚焦于锂离子电池关键材料及自动化工艺设备领域。公司相关业务互动发展并产生初步的协同效应，形成了以锂离子电池负极材料、自动化涂布机、隔膜涂覆加工、铝塑包装膜、纳米氧化铝等业务的全面延伸。公司积极把握行业发展机遇，配合上下游产业链共同成长；重视团队与企业文化建设，完善中长期激励机制，不断提升治理结构与经营管理的规范性。"
300919.SZ,中伟股份,8361701.957174589,378916.9777925312,241,938952084.15,三元前驱体、四氧化三钴,专用设备与零部件,公司主要从事锂电池正极材料前驱体的研发、生产、加工及销售，主要产品包括三元前驱体、四氧化三钴，分别用于生产三元正极材料、钴酸锂正极材料。三元正极材料、钴酸锂正极材料进一步加工制造成锂电池，最终应用于新能源汽车、储能及消费电子等领域。公司所属产业为战略性新兴产业。为进一步增强锂电池正极材料前驱体主要原材料的保障能力，公司向产业链上游延伸，已形成了镍、钴中间品湿法加工硫酸镍、硫酸钴以及锂离子电池循环回收产能，与前驱体产业形成了良好的产业链协同优势。公司凭借优异的技术研发实力、严苛的品质管控要求、快速的产业化能力，前驱体产销量稳居全球前三，与LG化学、厦门钨业、当升科技、振华新材、天津巴莫、北大先行等国内外一流正极材料客户建立了稳定合作关系。
002050.SZ,三花智控,7817695.537393278,531039.8106141079,241,1684044407.47,三花冰箱配件、三花空调单向阀、三花空调电子膨胀阀、三花空调方体阀、三花空调截止阀、三花空调排水泵、三花空调球阀、三花制冷电磁阀,风泵机械,公司是一家全球领先的生产和研发制冷空调控件元件和零部件的厂商。在汽车、电器和空调行业中，通过与全球著名企业的合作紧密，三花已成为世界领先的OEM供应商，提供高品质且最具竞争力的商品。三花牌制冷自控元器件已成为世界知名品牌之一，公司已成为松下、大金、三菱、东芝、日立、富士通、LG、三星、开利、特灵、约克、格力、美的、海尔等世界著名制冷、空调主机厂的战略供方和合作伙伴。公司参与并在某些领域主导制冷空调类产品有关的技术标准的讨论和制定，利用市场规模和技术领先的优势推向全世界，使三花“产品技术化、技术专利化、专利标准化、标准全球化”，以高标准构建制冷空调自控元器件产业发展新平台。
002074.SZ,国轩高科,6486652.836653223,2057406.868207469,241,101890171.25,动力锂电池、输配电产品,低压电器类、输电设备,公司是国内最早从事新能源汽车用动力锂离子电池(组)自主研发、生产和销售的企业之一。公司产品包括动力锂离子电池组产品、单体锂离子电池(电芯)、动力锂电池正极材料等；其中正极材料作为关键原材料在制造单体锂离子电池时使用。公司动力锂离子电池(组)产品是新能源汽车的关键零部件，产品应用于纯电动、混合动力等新能源汽车领域，公司已与国内主要新能源整车企业建立了长期战略合作关系。此外，公司产品还可广泛应用于储能电站、通讯基站、风光互补、移动电源等领域。公司先后被评为国家火炬计划项目单位、高新技术企业、安徽省环境保护创新试点单位等。公司拥有国家认定企业技术中心，国家博士后科研工作站，国家级CNAS认可实验室，安徽省院士工作站，安徽省工程实验室等。
688005.SH,容百科技,5302879.787701481,933665.5461286306,241,911041341.99,三元正极材料-NCA、三元正极材料-NCM52、三元正极材料-NCM523、三元正极材料-NCM622、三元正极材料-NCM811,电子元器件,"宁波容百新能源科技股份有限公司(简称“容百科技”，股票代码：688005)是一家高科技新能源材料行业的跨国型集团公司，专业从事锂电池正极材料的研发、生产和销售，由中韩两支均拥有二十余年锂电池正极材料行业成功创业经验的团队共同打造,公司于2019年7月22日登陆上交所科创板，成为科创板首批25家上市公司之一。公司创始人白厚善先生为华南锂电论坛(国际)“十大风云人物”，中国化学与物理电源行业协会理事，第五届中国电池行业年度人物，中国电动汽车百人会理事。旗下成员包括：湖北容百锂电材料有限公司、贵州容百锂电材料有限公司、北京容百新能源科技有限公司、宁波容百锂电贸易有限公司、JS株式会社、韩国EMT株式会社六家控股子公司，合营韩国TMR株式会社。公司已同宁德时代、比亚迪、LG化学、天津力神、孚能科技等客户建立了长期合作关系，为该等国内外主流动力电池厂商的前沿高能量密度产品，配套提供产品性能稳定、制备技术成熟的三元正极材料，产品技术处于国际领先水平。公司是国内首家实现NCM811大批量产的正极材料生产企业。作为国家级高新技术企业，公司一直注重产品研发及科技创新。公司科研实力雄厚，研发团队拥有多名行业资深技术专家、海内外知名高校院所博士。硕士及以上学历科研人员300余名。建立省级科研中心及博士后工作站，承担火炬计划、星火计划、国家863计划等多项国家级科研项目。公司入选投中网“2017年核心竞争力产业最佳企业榜单”，跻身清科集团“2018中国最具投资价值企业50强”，入围科学技术部火炬中心与长城战略咨询等联合发布的中国“独角兽”榜单。"
600884.SH,杉杉股份,5205401.809461025,1511820.2463983404,241,3339696517.63,宁波杉杉创业投资有限公司、杉杉衬衫、杉杉锂电池材料、杉杉内衣、杉杉女时装、杉杉太阳能电池、杉杉童装、杉杉西装、杉杉休闲服、中科廊坊科技谷项目,低压电器类、开发区园区、内衣、外衣、证券业务,宁波杉杉股份有限公司成立于1992年，公司自1996年A股上市以来由国内第一家上市的服装企业转型为新能源产业领军企业，现有业务覆盖锂离子电池材料、电池系统集成(包括锂离子电容、动力电池PACK)、能源管理服务和充电桩建设及新能源汽车运营等新能源业务，以及服装、创投和融资租赁等业务，其中新能源业务已经成为公司主要的业绩来源及未来发展重点。经过多年发展，杉杉股份已经成为全球规模最大的锂离子电池材料综合供应商，并一直致力于将公司打造成为全球新能源产业的领导者。2021年，杉杉股份成功并购LG化学偏光片，驶入极具价值的“黄金赛道”，形成“双主业、双驱动”发展新格局。
002340.SZ,格林美,4933161.154491796,2355373.355012448,241,923282889.28,超细钴粉、超细镍粉、电池材料、电解镍板、电解铜粉、钴板、合成屋顶板、护栏、化工材料、铺板、塑木型材、碳化钨粉、铜板、无铅焊接材料、物流托盘、园林小品,木地板、镍、其他木制品、铜、锡、有机化工原料、重有色金属,公司是中国开采“城市矿山”资源第一支股票、再生资源行业和电子废弃物回收利用行业的第一支股票。公司一直坚持“资源有限、循环无限”的产业理念，积极倡导开采“城市矿山”，以“城市矿山+新能源材料”为发展战略，建成废旧电池与动力电池大循环产业链，钴镍钨资源回收与硬质合金产业链，电子废弃物循环利用产业链，报废汽车综合利用产业链，废渣、废泥、废水循环利用产业链等五大产业链，循环再造钴、镍、铜、钨、金、银、钯、铑、锗、稀土等25种稀缺资源以及超细粉末、新能源汽车用动力电池原料和材料、塑木型材等多种高技术产品。公司形成了中国最完整的稀有金属资源化循环产业链，是世界最大钴镍钨资源循环利用基地、世界最大超细钴粉制造基地、世界最大三元动力原料再制造基地、世界领先的废旧电池、电子废物与报废汽车循环利用基地，成为国内一流、国际先进的国家城市矿山循环利用示范基地，被国家部委先后授予国家循环经济试点企业、全国循环经济工作先进单位、国家循环经济教育示范基地、国家“城市矿产”示范基地、国家技术创新示范企业、国家知识产权示范企业、全国中小学生环境教育社会实践基地等荣誉称号，成为践行中国绿色发展理念的优秀实践者。
600733.SH,北汽蓝谷,4916566.575585555,1219947.0351452285,241,-5243780936.01,纯电动新能源乘用车、核心零部件的研发、生产、销售和服务,汽车及零配件经销,"公司原主营业务为房地产开发与销售、商品销售等，房地产经营模式以自主开发销售为主。2018年通过重大资产重组,公司置出原有资产和负债,并置入北汽新能源100%股权,从而转入以新能源汽车与核心零部件的研发、生产、销售和服务行业。北汽新能源主营业务为纯电动新能源乘用车与核心零部件的研发、生产、销售和服务，是国内少数掌握纯电动汽车三电系统核心技术及整车集成匹配技术的新能源汽车企业，是目前国内纯电动汽车技术能力最强、产品线最丰富、市场销量最高、产业链最完整的新能源汽车企业之一。"
600885.SH,宏发股份,4647917.782671668,388460.2864356847,241,1062555476.55,电力继电器、工控继电器、功率继电器、密封继电器、汽车继电器、通信继电器,低压电器类,公司是中国继电器行业的龙头企业。公司产品涵盖继电器、低压电器、高低压成套设备、电容器、精密零件及自动化设备等多个类别，广泛应用于工业、能源、交通、信息、生活电器、医疗、国防等领域。公司以国家级企业技术中心为平台，设有博士后科研工作站以及院士专家工作站，如今已发展成为世界前沿的继电器科研生产基地。从产品研发、模具制造、零件制造到自动化成品装配及在线检测，宏发成功打造了一体化的产品研发制造全产业链。在产品检测方面，宏发检测中心是国内大型、权威的继电器检测与分析实验室，通过了德国VDE、北美UL、中国CNAS等国际机构认证，同时也是VDE在元器件方面的重要战略合作伙伴。公司拥有一整套完整的质量保证体系，产品通过美国UL/CUL、德国VDE和中国CQC、CCC等国际安全认证。
300037.SZ,新宙邦,4373840.288839631,742005.5767344398,241,1306639758.89,常规锂离子电池电解液、超级电容器化学品、动力锂离子电池电解液、固态高分子电容器化学品、铝电解电容器化学品,其他化学品,公司是一家专业从事新型电子化学品的研发、生产、销售和服务的高新技术企业。主要产品铝电解电容器化学品、固态高分子电容器化学品、超级电容器电解液及锂离子电池电解液，生产规模、产品质量和技术开发能力居国内同行领先。公司产品先后通过了ISO9001:2000质量管理体系认证和ISO14001:2004环境管理体系认证，已成为国内外著名行业用户的长期合作伙伴。公司产品批量出口日本、美国、东南亚等国家和地区，逐渐成为全球电子化学品一流的供应商。“CAPCHEM”、“宙邦”被评为“广东省著名商标”；“新宙邦”被评为“深圳市知名品牌”。
000009.SZ,中国宝安,4229129.646917656,1601079.0391037343,241,1035599088.75,宝安·山水江南、北京恒丰花园出售、北京恒丰花园物业出租、北京京门大厦、布吉华浩源、达芬拉露、达芬霖、大安血液制品系列产品、肝乐宁注射液、贵阳宝安·松景阁、贵阳市西路商场、贵州骏晟商场、贵州玉田坝商场、海口宝安·江南城、海口国贸中心区宝安·滨海豪庭、红安的宝安·商业街、湖北鄂州红莲湖旅游度假区、湖北红安天台山风景区、湖北荆州宾馆、湖北武汉青龙山风景区、荆州宝安·宝安坊、荆州宝安·商业街、连云港宝安商业广场、马应龙麝香痔疮膏、马应龙麝香痔疮栓、强灵助长晶、上海宝安大酒店、上海陆家嘴宝安大厦、深圳宝安·碧海名园、深圳宝安·恒安花园、深圳宝安·世纪春城、深圳华浩源·绿谷、深圳森林王天然高级三层实木地板、斯普林注射液、天门宝安商业广场、文昌宝安·商业广场、武汉宝安·江南村、武汉宝安·山水龙城、武汉宝安·时代广场、武汉宝安创新科技园、武汉马应龙大药房、咸阳宝安购物广场、盐酸关附甲素、粤北农副产品批发市场,百货商场、大型购物中心、动物类中药制剂、度假村、酒店、开发区园区、连锁药店、旅游景点、木地板、农副产品批发市场、商业地产、五官科用制剂、物业出租和管理、消化系统用制剂、血液系统用制剂、营养补充类制剂、原料药、住宅楼盘,公司是一家综合类股份制集团公司，主营业务是高新技术产业、房地产业、生物医药业，曾连创“新中国第一家股份制企业、发行新中国第一张股票、第一张可转换债券、第一张中长期认股权证、成功策划武汉商场成为深交所第一家异地上市公司、首次通过证券二级市场收购上市公司上海延中实业、分拆马应龙并在上海证券交易所上市，成为中国境内首例分拆企业上市的上市公司、开办新中国第一个财务顾问公司安信财务，协助川盐化、甘长风等20多家国企改制上市”等多项新中国第一。公司连年获得资本市场各种荣誉：中国资本市场高峰论坛“最佳持续投资价值奖”、中国证券市场年会“金凤凰奖”、“金鼎奖”；在广东省企业联合会组织的评选活动中，中国宝安集团连续多年分别获评“推动广东发展杰出贡献企业”、“广东上市公司最具竞争力10强”“广东上市公司综合实力10强”、“广东上市公司最具投资价值10强”、“中国上市公司百佳行业领军企业”、“中国上市公司诚信示范标杆企业”等荣誉称号。
600563.SH,法拉电子,4103527.593360996,479611.0637427386,241,830619056.16,法拉变压器、法拉交流电容器、法拉金属化膜、法拉精密电容器、法拉聚丙烯膜电容器、法拉聚酯膜电容器、法拉直流电容器,变电设备、电子元器件、高分子聚合物,公司是一家专业从事薄膜电容器和薄膜电容器用金属化膜制造与研发的上市公司。公司通过了IATF16949、ISO9001、ISO14001、OHSAS18001等标准认证，拥有实力雄厚的研发中心和经验丰富的技术服务团队，年产45亿只薄膜电容器及2500吨金属化膜。公司以技术、质量和服务等竞争优势获得了客户的认可，为各类整机客户如照明、通讯、家电、工业控制、新能源汽车等提供薄膜电容器“一站式”解决方案。
002240.SZ,盛新锂能,4097439.422545075,1991629.16919917,241,850648190.52,金属锂、金属钕、锂辉石、氯化锂、氢氧化锂、碳酸锂、威华股份林木、威利邦强化木地板、威利邦三聚氢氨贴面板、威利邦水泥模板、威利邦中(高)密度纤维板、氧化镝、氧化铒、氧化钆、氧化钬、氧化镥、氧化钕、氧化镨钕、氧化铽、氧化钇,矿物类非金属矿产、木材及木材加工、木地板、人造板、重有色金属,公司致力于成为全球锂电新能源材料领先企业，主要产品为碳酸锂、氢氧化锂、氯化锂、锂精矿、金属锂和稀土产品。公司锂盐产品主要应用于新能源汽车动力电池、储能等领域；稀土产品主要应用于永磁材料、催化剂、玻璃、陶瓷、硬质合金等领域。公司目前已经成为上游在国内有资源保障、中游有优质产能、下游有一流客户的国内一线锂产品供应商。未来，公司一方面将继续聚焦新能源锂电材料领域，紧紧围绕“资源、规模、品质、客户”开展各项工作，增强资源储备、扩大产能规模、提升产品品质、服务核心客户；另一方面将通过不断加强研发和技术创新，扩大优质锂盐产能，保障战略客户的供应链安全，力争成为全球领先的锂产品供应商。
300769.SZ,德方纳米,3867849.753094988,832454.6301825726,241,800592881.91,德方纳米(挂牌终止)布袋石墨烯、德方纳米(挂牌终止)纳米磷酸铁锂、德方纳米(挂牌终止)碳纳米管、德方纳米(挂牌终止)碳纳米管导电液,催化剂及化学助剂,公司是一家致力于纳米材料制备技术开发直至产业化，集研发、生产和销售纳米材料及其应用产品为一体的企业。公司总部位于深圳市南山区，先后在广东佛山和山东肥城建立研发和生产基地。德方纳米公司自主研发的“自热蒸发液相法合成纳米磷酸铁锂正极材料”技术和生产工艺经过了国家纳米科学中心组织(以师昌绪、黄学杰为正、副组长)的专家组鉴定为国际领先水平。公司的产品有纳米磷酸铁锂、纳米磷酸铁锰锂、碳纳米管、碳纳米管导电液及多层布袋石墨烯。主产品纳米磷酸铁锂现已实现千吨级规模生产能力。德方纳米公司对其产品和技术拥有完全自主的知识产权，申请PCT专利2项，国家发明专利23项，其中已获授权13项，制定国际标准1项，国家标准3项。是全国纳米储能技术标准化工作组(TC279/WG7)挂靠单位，承担国家工信部重大科技成果转换项目；财政部、工信部、科技部联合项目新能源汽车创新工程项目；国家科技部创新基金项目；是深圳市市级工程实验室“深圳纳米电极材料工程实验室”的依托单位。
603026.SH,石大胜华,3811126.5993361,1390999.1577634856,241,1178405919.29,MTBE、环氧丙烷、混合芳烃、燃料油、液化气,成品油、高分子聚合物、液化气,公司是教育部直属全国重点大学，国家“211工程'重点建设高校--中国石油大学(华东)的校办企业，是以基本有机化工产品的生产、销售为主的国家重点高新技术企业。主要产品有碳酸二甲酯、碳酸丙烯酯、碳酸乙烯酯、碳酸甲乙酯等碳酸酯类产品，六氟磷酸锂，电解液特种添加剂和MTBE等产品。凭借独特的技术和质量优势，公司已成为国内外多家锂离子电池电解液生产厂家的高品质溶剂原料供应商，为推动新能源行业的发展贡献了智慧和力量。公司生产的MTBE作为高品质汽油添加剂，能很好地满足未来清洁能源的需求。公司自成立以来，先后获得山东省管理创新优秀企业，东营市市长质量奖、安全生产工作先进单位、外经贸工作先进企业等多项荣誉称号。公司秉承“引领绿色化工潮流，提升健康生活品质”的使命，致力于成为全球优秀的碳酸酯类产品和锂离子电池材料供应商及具有持续盈利能力和行业影响力的上市公司。
300073.SZ,当升科技,3644577.426983079,1060121.8747012448,241,1090983029.97,电子级氧化钴、多元材料ME-4、多元材料ME-5、多元材料ME-9A、钴酸锂LCO-12#、钴酸锂LCO-12B、钴酸锂LCO-18B、钴酸锂LCO-5#、钴酸锂LCO-8#、锰酸锂MSL-15R、锰酸锂MSL-15T、碳酸锰、氧化铋,重有色金属,公司是一家新能源材料研发和生产的北京市高新技术企业，国内锂电正极材料的龙头企业，主要从事钴酸锂、多元材料及锰酸锂等小型锂电、动力锂电正极材料的研发、生产和销售。公司在湿法和火法两项技术方面的集成创新能力使得公司成为国内外少数几家能快速推出系列化多元材料的公司之一，部分锂电正极材料产品的质量达到了国际先进水平。公司是国内率先出口锂电正极材料的供应商，国际前6大锂电巨头中拥有5家客户，包括三星SDI、LG化学、三洋能源、深圳比克和比亚迪等。此外，在电子陶瓷业，氧化钴、氧化铋的市场份额连续多年在国内居于领先地位。
