code,name,mv_mean,amount_mean,num_days,profit,主营产品名称,主营产品类型,公司简介
688626.SH,翔宇医疗,960554.3568464732,111761.89756431535,241,201897372.95,成人康复心理测验系统等、电脑恒温电蜡疗仪、生物陶瓷热敷袋、低温冷风机、物理加压循环降温仪、医用冷敷袋、湿热敷装置等、蝶形浴槽、旋涡水疗机、移动水下按摩设备、四肢电浴、喷射治疗槽、自动区域水按摩治疗槽、康复水疗池、活氧气泡按摩水疗系统、智能药浴机等、多关节主被动训练仪、全身音波垂直律动康复训练系统、四肢联动康复训练仪、全身功能康复训练器、智能站立康复器、功能康复训练机、康复训练器、减重步态康复平台、多功能组合康复训练器、等速肌力、十件组合训练器等、红外光灸疗机、智能督灸床等、红外偏振光治疗仪、智能疼痛治疗仪、紫外线治疗仪等、激光磁场理疗仪、经颅磁脑病生理治疗仪、低频电磁脉冲治疗仪、磁振热治疗仪、温热磁疗仪、脉冲磁疗仪等、角度尺、智能多关节活动度（ROM）评测系统等、颈腰椎治疗多功能牵引床、多功能牵引床、颈椎牵引机等、空气波压力治疗仪、气压手功能康复仪等、平衡功能训练及评估系统等、深层肌肉振动治疗仪、水疗按摩床、远红外按摩理疗床等、神经康复功能评定系统等、体外冲击波治疗仪、超声波治疗仪等、吞咽神经和肌肉电刺激仪、吞咽喉肌评估训练仪、吞咽舌肌评估训练仪等、熏蒸治疗机、熏蒸床等、语言障碍康复评估训练系统、早期语言评估与训练系统等、智能反馈康复训练系统、手关节持续被动活动仪、手功能智能康复系统、手功能综合康复训练平台、智能木插板、智能磨砂桌、数字OT评估训练系统、上肢协调功能练习器、手指功能训练器等、中频脊柱物理治疗系统、盆底肌训练仪、高压低频脉冲治疗仪、经皮神经电刺激仪、低频脉冲痉挛机治疗仪、神经肌肉低频电刺激仪等,诊断治疗设备,公司作为中国康复医疗器械行业内的研发引领型企业，为全国各级医疗机构、养老机构、残疾人康复中心、福利院、教育系统等机构以及家庭提供系列康复产品及整体解决方案。公司始终以技术创新为公司发展的第一驱动力，秉承“坚持科技创新支撑，产学研用一体，引领康复未来”的发展理念，致力于疼痛康复、神经康复、骨科康复、产后康复、医养结合等领域的智能康复设备的自主研发、生产与销售，协助各地打造覆盖全人群、全生命周期的智慧康养服务保障体系。公司深耕康复医疗器械领域18年，是目前国内少数具有全系列康复医疗器械生产能力的企业之一。公司主营产品以各级医疗机构需配置的康复医疗器械产品为主，主要产品可涵盖声疗、光疗、电疗、磁疗、物理治疗(PT)、作业治疗(OT)及康复评定产品等，已覆盖康复评定、训练、理疗等康复医疗器械主要领域，公司是唯一被列入《新冠肺炎疫情防治急需医学装备目录》的生产厂家，同时，公司被河南省工业和信息化厅列入《河南省疫情防控重点保障物资生产企业名单》，被河南省发展和改革委员会列入《河南省疫情防控重点保障企业名单》。
603987.SH,康德莱,933041.9947385892,188523.12187551867,241,291397402.01,常压旋塞阀、穿刺类医疗器械、单向阀、介入器械类、无针加药接头、无针加药延长管、医用高分子器械类,医用辅助设备、医用耗材,公司作为国内医用穿刺器械领域的龙头企业，以“创造KDL品牌，取信亿万用户”的质量方针为准则，自创立起专注于为国内外客户提供医用穿刺器械、医用高分子耗材、介入类耗材、医疗器械市场供应链等领域的医疗产品和服务，是国内少数拥有医用穿刺器械完整产业链的生产企业之一。公司坚持产品质量第一的原则，严格按照国家法规要求建立了完备的医疗器械质量管理体系，并在研发、生产、检验、销售、售后服务等各环节实施严格的质量控制。公司连续多年被上海市评为“上海制造业企业百强”，产品先后荣获“上海名牌产品”、“上海市著名商标”以及国家行业协会的优秀品牌产品等称号。同时与国内多所知名高等院校建立了良好的合作关系，先后被认定为上海市“高新技术企业”、“专利示范企业”、“上海市科技小巨人企业”和上海市“市级技术研发中心”。
688389.SH,普门科技,917512.4265560168,62487.19634024896,241,190347063.61,多功能清创仪、干式免疫荧光分析仪、干式荧光免疫分析仪配套试剂、高频振动排痰仪、光子治疗仪、光子治疗仪 （Aladdin-A/C）、光子治疗仪 （Aladdin-A1）、红外治疗仪、结肠水疗仪、空气波压力治疗仪、脉冲磁治疗仪、全自动电化学发光免疫测定仪、全自动化学发光测定仪配套试剂、糖化血红蛋白分析仪、糖化血红蛋白分析仪配套试剂、特定蛋白分析仪、特定蛋白分析仪配套试剂、紫外治疗仪、自动尿液微量白蛋白肌酐分析仪、自动尿液微量白蛋白肌酐分析仪配套试剂,生物诊断试剂、诊断治疗设备,公司是一家研发驱动型的医疗器械企业，设立以来专注于治疗与康复解决方案和体外诊断产品线的开发及技术创新，目前主营业务为治疗与康复产品、体外诊断设备及配套试剂的研发、生产和销售。公司治疗与康复产品线按照使用场景分为医院市场和家用市场两大类，目前以医院市场为主；公司体外诊断产品线由体外诊断检测设备及配套试剂组成。目前，公司在医疗器械领域形成了8大核心技术、67项专利技术、52项软件著作权及69项二类医疗器械注册产品等核心竞争力，在创面治疗、电化学发光检测、特定蛋白分析检测等领域具备先发优势，建成了包括研究开发、生产制造、销售服务和质量管理等体系完善的医疗器械产业化平台。公司以创新研发作为业务发展的核心驱动力，具备了跨越不同医疗器械领域的研发和产业化能力。公司坚持自主研发，建成了广东省第一批“院士工作站”、“广东省工程技术研究中心”“深圳市工程技术研究中心”“深圳市工程实验室”、“企业技术中心”、“深圳免疫分析和液相色谱体外诊断关键技术工程实验室”等医疗器械研发平台。公司先后承担国家部委级研发及产业化项目3项、省级研发及产业化项目6项和市区级研发及产业化项目15项。
688068.SH,热景生物,915227.9324025272,556782.4887842324,241,2185763390.61,C2000全自动化学发光免疫分析仪、MQ60 plus全自动化学发光免疫分析仪、MQ60全自动化学发光免疫分析仪、肝炎肝癌系列（16种）、公共安全类仪器、骨代谢（1种）、类风湿性关节炎诊断（3种）、上转发光免疫分析仪、肾损伤诊断试剂（3种）、心脑血管疾病诊断试剂（18种）、炎症及感染诊断试剂（8种）、早产诊断试剂（2种）、肿瘤、癌症预警诊断系列（6种）,生物诊断试剂、诊断治疗设备,公司是一家从事体外诊断试剂及仪器研发、生产和销售的生物高新技术企业。构建了可满足不同终端用户需求的全场景(POCT现场快速检测、中心实验室自动化高通量检测)免疫诊断平台，是业内为数不多的产品涵盖全场景应用的供应商之一。试剂产品主要包括肝脏疾病、心脑血管类疾病以及感染炎症类疾病检测三大系列。其特色的上转发光免疫分析技术，荣获2015年国家技术发明二等奖，是目前国内唯一获得此奖项的免疫诊断方法学。同时拥有国内首个、国际第二个具有完全独立自主知识产权的“肝癌早诊三联检产品”，其中甲胎蛋白异质体(AFP-L3%)、异常凝血酶原(DCP)，以及高尔基体蛋白73(GP73)化学发光检测产品均为国内独家产品。
300639.SZ,凯普生物,894555.1892615104,259541.13872614107,241,852160115.04,HPV 21 分型试剂盒、HPV 37 分型试剂盒、HPV12+2高危荧光试剂盒、HPV13高危荧光试剂盒、HPV23荧光分型试剂盒、STD 检测试剂盒、STD 荧光试剂盒、地贫基因检测试剂盒、耳聋基因检测试剂盒、全自动核酸分子杂交仪、医用核酸分子快速杂交仪、乙肝荧光试剂盒、自动核酸分子杂交仪,生物诊断试剂、专用设备与零部件,公司是国内核酸分子诊断产品提供商，专注于分子诊断试剂、分子诊断配套仪器等体外诊断相关产品的研发、生产和销售，并提供相关服务。基于拥有自主知识产权的导流杂交技术平台和完善的国际通用荧光PCR定量检测技术平台，研发了覆盖传染病检测和遗传病检测两大领域的产品线，并针对人乳头状瘤病毒(HPV)感染引起的宫颈癌、淋球菌/沙眼衣原体/解脲脲原体/疱疹病毒、巨细胞病毒等感染引起的下生殖道传染性疾病，以及地中海贫血基因、G6PD、耳聋易感基因、苯丙酮尿症等遗传性疾病、产前诊断及新生儿疾病筛查等系列产品，以及肿瘤早期检测等核酸分子检测系列产品，广泛应用于临床检测、大规模人口筛查和优生优育管理领域。其中HPV检测系列产品在目前宫颈癌临床检测及筛查领域占据市场重要地位。
688399.SH,硕世生物,815029.3725311203,201447.8936929461,241,1193214259.45,B族链球菌核酸检测试剂盒（荧光PCR法）、肠道病毒通用型、肠道病毒通用型核酸检测试剂盒（荧光PCR法）、高危型人乳头瘤病毒核酸检测试剂盒（荧光PCR法）、核酸提取或纯化试剂、呼吸道合胞病毒A型和B型核酸检测试剂盒（荧光PCR法）、甲型/乙型流感病毒核酸检测试剂盒（荧光PCR法）、柯萨奇病毒A16型和肠道病毒71型核酸检测试剂盒（荧光PCR法）、柯萨奇病毒A6型和A10型核酸检测试剂盒（荧光PCR法）、淋球菌核酸检测试剂盒（荧光PCR法）、麻疹病毒和风疹病毒核酸检测试剂盒（荧光PCR法）、人感染H7N9禽流感病毒RNA检测试剂盒（荧光PCR法）、人乳头瘤病毒核酸分型检测试剂盒（荧光PCR法）、沙门氏菌和志贺氏菌核酸检测试剂盒（荧光PCR法）、细菌性阴道病检测试剂盒（干化学酶法）、阴道炎联合检测试剂盒（干化学酶法）、阴道炎联合检测质控品,生物诊断试剂,"公司是国内领先的体外诊断产品提供商，专注于体外诊断试剂、配套检测仪器等体外诊断产品的研发、生产和销售，并拓展到体外检测服务领域，实现“仪器+试剂+服务”的一体化经营模式。公司主营业务为体外诊断试剂,配套检测仪器等体外诊断产品的研发,生产和销售,并拓展到体外检测服务领域,拥有完整的研发,采购,生产,销售及服务体系.公司主要产品为核酸分子诊断试剂,核酸纯化试剂,干化学诊断试剂及检测仪器.基于拥有自主知识产权的多重荧光定量PCR、干化学等现代生物学技术平台，公司研发了覆盖传染病检测、肿瘤筛查、女性生殖道微生态检测等多个领域的近五百个产品，广泛应用于传染病防控、临床检测、大规模人口筛查和优生优育管理等领域。"
002932.SZ,明德生物,770595.2986586349,342457.45158091286,241,1413224434.03,明德生物C肽（C-Peptide）检测试剂盒（免疫层析法）、明德生物D-二聚体（D-Dimer）检测试剂盒（胶体金方法）、明德生物N-末端脑钠肽前体（NT-proBNP）检测试剂盒（免疫层析法）、明德生物β-人绒毛膜促性腺激素（β-HCG）检测试剂盒（免疫层析法）、明德生物超敏C反应蛋白（hs-CRP）检测试剂盒（免疫层析法）、明德生物促黄体生成素、促卵泡生成素、泌乳素（LH/FSH/PRL）检测试剂盒（免疫层析法）、明德生物胱抑素C（CysC）检测试剂盒（免疫层析法）、明德生物肌钙蛋白I(cTnI)检测试剂盒（胶体金方法）、明德生物降钙素原（PCT）检测试剂盒（免疫层析法）、明德生物降钙素原、C反应蛋白联合（PCT&CRP）检测试剂盒（免疫层析法）、明德生物免疫定量分析仪、明德生物尿微量白蛋白（MAU）检测试剂盒（免疫层析法）、明德生物妊娠相关血浆蛋白A（PAPP-A）检测试剂盒（免疫层析法）、明德生物髓过氧化物酶（MPO）检测试剂盒（免疫层析法）、明德生物糖化血红蛋白（HbA1c）检测试剂盒（免疫层析法）、明德生物胰岛素（INS）检测试剂盒（免疫层析法）、明德生物胰岛素样生长因子结合蛋白1（IGFBP-1）检测试剂盒（胶体金方法）、明德生物脂蛋白磷脂酶A2（Lp-PLA2）检测试剂盒（免疫层析法）、明德生物中性粒细胞明胶酶相关脂质运载蛋白（NGAL）检测试剂盒（免疫层析法）,生物诊断试剂、医用辅助设备,公司是一家专业从事体外诊断试剂及配套仪器(POCT\分子诊断\化学发光\血气等)以及移动心电产品的研发、生产和销售的国家高新技术企业。高通量POCT领航者，胸痛中心及远程心电网络建设领先者。湖北省企业技术中心，武汉市企业研究开发中心单位。目前主营业务已覆盖全国30个省、直辖市、自治区，同时在亚州、欧盟、南美等多个区域实现销售覆盖。公司先后通过欧盟CE认证和ISO13485质量管理体系认证，拥有CFDA注册的POCT快速诊断试剂产品30余项，国内首家实现PCT降钙素原、S100-β蛋白全血床旁快速检测。项目覆盖心脑血管疾病、感染疾病、肾病、糖尿病、健康体检和妇产科等多个领域，已成为国内POCT产品线最全面的企业之一。
300206.SZ,理邦仪器,757662.532120083,60787.87271784232,241,231436439.33,CBS 系列经颅多普勒诊断系统、CBS-USB 便携式经颅多普勒血流分析仪、MFM-CNS 产科中央监护系统、MFM-OBM 产科综合诊断系统、MFM-OBS 围产期保健仪、MFM-TMS 远程中央监护系统、SD5便携式胎心多普勒仪、Sonatina 产科专用监护仪、超声多普勒胎儿监护仪、单道心电图机、多参数监护仪、多道心电图机、全数字超声诊断系统、数字式六道心电图机、数字式十二道心电图机、胎儿/母亲监护仪,诊断治疗设备,公司是集医疗电子设备产品的研发、生产、销售、服务为一体的国家高新技术企业，主要涵盖妇幼保健产品及系统、多参数监护产品及系统、心电产品及系统、数字超声诊断系统、体外诊断五大领域一百多种型号，已成为国内领先并在全球持续快速成长的医疗电子设备供应商。公司主要从事医疗电子设备产品和体外诊断产品的研发、生产、销售、服务，主要涵盖妇幼保健产品及系统、多参数监护产品及系统、心电产品及系统、数字超声诊断系统、体外诊断、智慧健康六大领域。公司坚持“创新性、平台型、国际化”的发展战略，以市场需求为导向，以研发创新为核心，通过前沿的科技，采用先进的技术开发出满足客户需要的产品。同时公司以高品质为标准，具备强大的产品质量控制能力，建立了涵盖研发、供应链、管理、市场营销及售后服务的多层次、全方位的质量管理体系。
300653.SZ,正海生物,756436.182572614,145316.44269709542,241,168552584.39,海奥骨修复材料、海奥口腔修复膜、海奥生物膜、海孚皮肤修复膜,生物诊断试剂,公司是我国再生医学领域领先企业，是山东省科技厅、财政厅、国税局、地税局联合认定的高新技术企业，建有山东省医用再生修复材料工程技术研究中心、山东省企业技术中心。公司主营业务为生物再生材料的研发、生产与销售，主要产品包括口腔修复膜、生物膜等软组织修复材料以及骨修复材料等硬组织修复材料。公司产品主要用于临床组织再生和创伤修复。经过多年发展，公司已经成为我国生物再生材料领域软组织修复、硬组织修复产品规格种类较全、产品结构较为完善，具有较高市场知名度和美誉度的企业，产品及服务受到客户的广泛认可。
300326.SZ,凯利泰,749748.4399454233,180712.3770954357,241,161773106.85,KMC医用球囊扩充压力泵、经皮穿刺针、椎体成形工具包、椎体扩张球囊导管,医用辅助设备、医用耗材,公司是一家专业从事医疗器械科研、开发、生产和销售的高科技公司。主营业务为椎体成形微创介入手术系统的研发、生产和销售，产品主要用于因骨质疏松导致的椎体压缩性骨折的临床微创手术治疗，包括经皮椎体成形(PVP)手术系统和经皮球囊扩张椎体后凸成形(PKP)手术系统。公司产品曾先后荣获“上海市重点新产品”、“上海市自主创新产品”、“上海市专利新产品”等荣誉称号，并获得科技部“科技型中小企业技术创新基金”的支持，列入“上海市高新技术成果转化项目”。
603387.SH,基蛋生物,725679.2151706971,138296.51642323652,241,398990048.56,FIA系列免疫定量分析仪、Getein系列荧光免疫定量分析仪、肾脏疾病诊断POCT试剂、生化试剂、心血管疾病诊断POCT试剂、血糖检测POCT试剂、炎症疾病诊断POCT试剂、优生优育POCT试剂,生物诊断试剂、专用设备与零部件,公司始终专注于体外诊断产品的研发、生产、销售和服务。公司拥有专业的诊断产品研发团队，相继建立了胶体金免疫层析、荧光免疫层析、生化胶乳试剂、化学发光和诊断试剂原材料开发五大技术平台，全产业链布局；公司拥有专业的生产条件和管理水平，能为产品经销商及终端客户提供完善的专业化服务。公司先后荣获“国家火炬计划重点高新技术企业”、“工信部两化融合管理体系贯标试点企业”、“江苏省管理创新优秀企业”、“江苏省重点企业研发机构”等荣誉称号。积极承担了国家重点研发计划“重大慢性非传染性疾病防控研究”重点专项、“江苏省科技成果转化专项资金项目”、“南京市高端人才团队计划”等多项省市级项目。
688580.SH,伟思医疗,715463.9704050166,61823.914609958505,241,177811885.55,伟思医疗产后康复系列产品、伟思医疗精神康复系列产品、伟思医疗神经康复系列产品,诊断治疗设备,公司是中国康复医疗器械行业的技术创新驱动型企业，公司持续而坚定地投入研发和技术创新，经过多年的积累，公司已经在电刺激、磁刺激、电生理等技术平台上掌握了具有自主知识产权的核心技术。在电刺激领域，公司将盆底表面肌电定量评估、生物反馈、神经肌肉电刺激、肌电触发电刺激等治疗技术整合运用于盆底及产后康复和神经康复领域，开发出了应用于脑卒中康复治疗的对侧控制电刺激技术；在磁刺激领域，公司是目前国内少数能够独立自主研发的企业，拥有代表当前临床和技术前沿的变频风冷、无线磁触发双通道MEP技术、高强度磁体线圈设计技术、高电流磁体电源设计技术、小型化磁刺激平台等核心技术。在康复机器人领域，公司参与了国家科技部和江苏省科技厅的康复机器人重点研究计划课题，已形成了包括外骨骼机器人设计、主被动多模态控制、智能步态控制、实时步态评估、动态减重、全自动跟踪机器人防摔车等核心技术，同时打造了康复机器人专用的硬件、控制、软件和算法平台。
603108.SH,润达医疗,657427.0079188548,102292.23578008298,241,380229134.14,体外诊断产品,诊断用制剂,"公司是一家立足华东、辐射全国的医学实验室综合服务商，主营业务为通过自有综合服务体系向各类医学实验室提供体外诊断产品及专业技术支持的综合服务。自设立以来，公司一直致力于搭建中国体外诊断产品流通与服务平台，为国内各类型医疗机构提供高品质、全领域的体外诊断综合服务,满足国内各类型医疗机构的个性化需求，目前已成为国内体外诊断产品流通与服务行业的领先企业之一。公司的综合服务体系主要包括较为齐全的产品组合选择方案、专业技术服务团队与服务网络、信息化管理的仓储物流配送系统，能够为各类医学实验室的检验工作提供全方位技术支持服务，也能够为产品供应商提供完善的销售支持及客户渠道管理等综合服务。历经十余年的发展，公司以华东为核心区域构建了区域覆盖面广、客户依赖度高的服务网络和综合服务体系，持续地为两千多家医疗机构的日常检验工作提供全面解决方案，赢得了客户的长期信赖并形成持续合作。"
688085.SH,三友医疗,639281.570072614,72064.44678423236,241,186369941.54,Adena脊柱内固定系统、Cervrina颈椎后路系统、Halis PEEK椎间融合器系统、Katia颈椎前路内固定系统、ZINA脊柱微创内固定系统、创伤类配套工具、脊柱类配套工具、肩肘系统、髋骨盆系统、膝关节系统、掌腕系统,医用辅助设备、医用耗材,"公司是国内脊柱类植入耗材领域少数具备从临床需求出发进行原始创新能力的企业之一,主营业务系医用骨科植入耗材的研发、生产与销售，主要产品为脊柱类植入耗材、创伤类植入耗材，公司已经建立完整的产品研发体系，拥有国际先进的研发装备和项目管理系统，确保了公司产品的先进、有效和可靠。公司通过自主创新陆续推出Adena脊柱内固定系统、ZINA脊柱微创内固定系统、HalisPEEK椎间融合器系统等产品系列，在复杂脊柱畸形矫正和脊柱退变的微创临床治疗等方面获得突破，有效提高了复杂脊柱畸形三维矫形效果，降低了手术风险和操作难度，得到医生和病患的高度认可。发行人在脊柱植入物耗材领域已建立起较高的品牌知名度，具有较为领先的市场地位。公司及其产品曾获得中国教育部科学进步奖一等奖、中华医学科学技术二等奖、上海市专利工作试点企业、上海市医疗器械名优产品、上海市科技小巨人企业等荣誉。随着我国医疗服务水平不断提高，公司多项产品通过FDA注册、CE认证，并成功实现以自主品牌对欧美发达国家脊柱植入物市场的突破。"
002777.SZ,久远银海,634653.9804287136,73577.75731950207,241,218502273.04,劳动就业、人力资源、人事人才相关产品、社会保险监督和管理类相关产品、社会保险业务和综合服务相关产品、系统运维和服务相关产品、养老保险、新农保、失业保险相关产品、医疗保险、新农合、工伤保险、生育保险及医疗卫生相关产品,团体保险,公司是民生与国防信息化及大数据应用服务提供商，围绕医疗健康与医疗保障、数字政务与智慧城市、智慧院所与军民融合三大战略板块，提供信息化解决方案及咨询服务、自主知识产权软件产品、系统集成服务、运维服务、互联网运营服务及大数据服务。公司是人社部社会保险管理信息系统核心平台一、二、三版的主研单位，是人社部行业信息化建设的战略合作伙伴及部颁标准制定参与者。久远银海的产品及解决方案覆盖人社行业各领域，市场覆盖全国10余个省(自治区、直辖市)。
300078.SZ,思创医惠,583320.2962011867,127376.5160539419,241,-727023296.46,8.2MHZ防盗天线门、8.2MHZ解码板、EAS服装类硬标签、EAS鞋内皮包硬标签、电子标签、罐类防盗底托具、化妆品保护盒、墨水标签、偏心塑带酒瓶标签、双头老鼠报警器、眼镜标签,电子测试和测量仪器,公司是服务于零售业的全球著名品牌，同时专注于无线射频识别系统(RFID)定制化硬件产品和行业应用解决方案的开发与服务，是零售支持领域新理念的开拓者和引领者。公司为客户提供一站式的产品及服务。在工厂制造的来料管理、过程控制方面，在流通环节中的溯源管理、渠道窜货控制方面，以及在零售终端的门店盘货、防损、以及客户购物体验等整个供应链中充当着积极、专业、快速支持、高效服务的角色。在数字化信息时代，思创人在为企业提升品牌及销量方面提供坚强后盾的同时，也为零售业管理、营销、业绩的提升提供强大支持。公司2005年的瓶类防盗扣被欧洲《零售业技术》杂志评为年度最佳设计。
300642.SZ,透景生命,547064.805807278,121986.78600829876,241,161082764.14,体外诊断试剂,生物诊断试剂,公司立足于自主创新，构建了高通量流式荧光杂交技术平台、高通量流式免疫荧光技术平台、多重荧光PCR技术平台、化学发光免疫分析技术平台等多个技术平台。各平台互为补充，各有所长：高通量流式荧光技术平台具有一次检测多种指标、并行检测通量高、检测速度快等显著特点，可以广泛应用于多指标联检产品的开发；化学发光技术平台具有灵敏度高、特异性强、线性范围宽、自动化程度高等优势，适用于单指标免疫诊断产品的开发；多重荧光PCR平台主要用于分子产品的开发；同时透景在2018年隆重推出“日立-透景兼容性流水线”，实现实验室全自动化。公司在肿瘤检测、宫颈癌筛查、DNA甲基化检测、男性不育和优生优育等多个领域推出了众多系列化创新性产品，已成为国内乃至国际上肿瘤标志物和HPV检测领域中检测项目齐全、技术靠前的公司。
300238.SZ,冠昊生物,470737.1873027096,103316.84397925311,241,73687006.12,生物型硬脑（脊）膜补片、无菌生物护创膜（膜类）、胸普外科修补膜（B型）（膜类）、胸普外科修补膜（P型）（膜类）,医用耗材,公司是一家立足再生医学产业，拓展生命健康相关领域，嫁接全球高端技术资源和成果，面向中国市场进行贯通性产业化的专业化、平台化、生态化产业高科技上市企业。公司持续在生物材料、细胞/干细胞、药业、以及先进医疗技术、产品业务领域布局，核心业务形成“3+1”格局，即材料、细胞、药业三大业务板块和一个科技孵化平台。公司已搭建动物源性医用生物材料技术平台，正在搭建细胞治疗技术平台。公司不断致力于再生医学领域产业化的创新与开发，以生物材料技术和细胞与干细胞技术两大技术体系为支撑，坚持自主创新与国际先进技术相结合。公司已建立天然生物材料处理技术平台并实现产业化，目前拥有国内外专利百余项，涵盖神经外科、骨科、眼科、烧伤科、整形美容科、妇科等科室。公司不断布局细胞与干细胞产业化平台，陆续开展人源组织工程化再生软骨移植治疗技术、免疫细胞储存等技术服务。
300314.SZ,戴维医疗,407437.5435684648,83930.4416680498,241,80206691.31,新生儿黄疸治疗床系列、婴儿辐射保暖台系列、婴儿培养箱系列、运输用培养箱系列,医用辅助设备,公司是一家集自主研制、生产和销售为一体的国家级高新技术企业，主要生产婴儿培养箱、运输用培养箱、婴儿辐射保暖台、新生儿黄疸治疗系列设备等医疗器械。现已成长为国内最大的婴儿培养箱等婴儿保育设备的专业制造商，素以提供高品质的产品和优质的服务而闻名。公司具有完整的质量保障体系，是国内率先通过ISO9000国际质量管理体系认证的五家医疗器械生产企业之一。凭借高品质的产品和优质的服务，“戴维”品牌目前已深入用户心中，产品遍布全球，国内市场占有率名列前茅，在技术开发和应用上处于领先地位。公司将秉承不断创新，以严谨、高效和可靠的作风，确保“成为全球最大的婴儿保育设备生产基地”这一目标能得以实现。
300288.SZ,朗玛信息,397477.9831042158,139029.40730705397,241,63669266.1,39健康网、电话对对碰、互联网医疗、朗玛网社区、医药流通、移动转售,电信增值服务、网站、医药电子商务、运营平台系统,公司是贵州创业板上市的高科技先进企业。公司两大板块医疗+互联网医疗业务板块、电信增值业务板块持续稳定发展。医疗+互联网医疗板块坚持以互联网、大数据等技术作为医疗的“连接器”和“放大器”，通过外延式并购发展和内生式业务范围拓展，基本完成了包含医疗信息服务、医疗服务、医药流通、智能可穿戴设备等几个板块的布局，构建了信息互联网医疗生态圈。电信增值业务板块主要包含电话对对碰业务、移动转售业务。公司本着“敬畏医疗”的核心价值观，遵循互联网医疗的本质还是医疗的原则，连续多年入围中国互联网100强的互联网医疗企业；被国家部委联合认定为“国家规划布局内重点软件企业”和“贵州医疗健康云”建设运营单位。另外，公司运营着具有互联网思维的电话语音社区电话对对碰，与三大运营商建立了长期稳定的业务合作关系。
603990.SH,麦迪科技,381643.6384214237,214861.8276991525,236,41953365.73,DoCare急诊临床信息系统、DoCare麻醉临床信息系统、DoCare手术医疗行为管理系统、DoCare院前急救临床信息系统、DoCare重症监护临床信息系统,行业专用软件,公司是一家以提供临床医疗管理信息系统(CIS)系列应用软件和临床信息化整体解决方案为核心业务的高新技术企业。目前，公司核心产品主要包括两大类：DoCare系列临床医疗管理信息系统应用软件，其中包括麻醉临床信息系统、重症监护(ICU)临床信息系统、院前急救信息系统、血液净化信息系统和临床路径信息系统等；临床信息化整体解决方案，其中包括Doricon数字化手术室整体解决方案及正在推广的Doricon数字化病区和Doricon数字化急诊急救平台整体解决方案。公司通过ISO9001、ISO27001体系认证；引进并应用CMMI管理模式，并承担了国家“十二五”863课题——数字化医疗工程技术，“数字化手术室、院前急救、重症监护”的设计、开发和推广。
300290.SZ,荣科科技,370241.96600039006,147733.85219502074,241,-404820551.48,金融IT管理外包服务、金融IT运营外包服务、金融综合业务系统解决方案、绿色数据中心智能监控系统、区域医疗信息平台、社会保障解决方案、数据灾备中心服务、数据中心集成建设服务、数据中心运营维护服务、数据中心咨询设计搬迁服务、新农合信息系统、医院信息管理系统,专业咨询服务,公司积极布局智慧医疗、健康数据和智能云服务两大领域，历经十余年创新努力，已成为国内医疗信息化产品门类齐全的供应商。通过有效的资本并购，公司融合贯通了医院多科室精细化管理系统的搭建，产品涵盖了从医院门急诊、重症科室管理、手术麻醉管理、数字病房，到助推医院评审管理、信息集成平台、DRGs应用，延伸至区域医疗等领域，可为医院提供完整、优质的信息化产品与服务。目前，荣科科技及旗下成员企业米健信息、神州视翰、美国享云、麦健医疗、今创科技、赛迈特锐、冠新软件已为中国近千家医疗机构提供产品与服务，助力医疗机构提升医疗服务的效率与质量，惠及更多民众健康。作为高新技术企业和国家规划布局内重点软件企业，荣科科技通过了ISO9001、ISO20000、ISO27001等质量体系认证，取得了信息系统集成及服务壹级资质、国家信息安全服务资质、软件能力成熟度模型CMMI认证、软件企业的双软认证等多项专业资质与认证。
300096.SZ,易联众,361212.489626556,161531.79925726142,241,-109268110.47,城乡人力资源数据库及管理信息系统、技能鉴定管理系统、就业培训管理系统、就业审核管理系统、劳动力市场管理系统、劳动力资源转移监测管理系统、民生短信及语音信息服务系统、民生服务自助信息机系统、企事业单位电子申报系统、全国技工院校管理系统、人力资源网站管理系统,系统集成服务,公司是国内民生信息服务行业第一家上市企业。公司秉承专注、创新、简捷之道，成立十多年来，专注于惠及人民群众生老病死、关系社会和谐发展的民生领域。凭借对行业的深刻理解及专业的技术研发能力，公司在核心技术领域及商业模式上持续创新并创造行业内多项第一，引领民生行业在社会管理及公共服务等方面迅速发展及深刻改变。公司携手合作伙伴共同构筑“民生信息服务云计算平台”面向政府、企业和社会公众提供金融社保卡、自助服务终端及在医疗健康、社会保障、就业服务、教育、住房等民生领域的易用便捷的全线产品和服务，致力于成为“中国最专业的民生行业应用解决方案提供商和领先的民生信息服务提供商”。
