code,name,mv_mean,amount_mean,num_days,profit,主营产品名称,主营产品类型,公司简介
300595.SZ,欧普康视,5727571.960882431,662088.7738755187,241,554737175.25,华锥-圆锥角膜/散光镜、镜特舒冲洗液、梦戴维Classic-角膜塑形镜、梦戴维Plasma-角膜塑形镜、日戴维-硬性角膜接触镜,专用设备与零部件,公司是国内角膜塑形镜细分领域的领军企业，专注眼视光产品研发、生产、销售，以及眼视光服务，目前主要业务为非手术视力矫正。公司目前主要产品为硬性角膜接触镜类镜片及镜片护理产品，角膜塑形镜为主营产品中的核心。经过多年的专注发展，公司已拥有一系列与硬性角膜接触镜设计和生产相关的完全自主知识产权，同时取得了角膜塑形镜和硬性角膜接触镜产品注册证。公司先后获得了“安徽省医药质量管理奖”、“合肥市科技小巨人”的荣誉称号，并且为安徽省近视预防治疗研究会常务副理事长单位；自主研发生产和销售的产品获得了市场的广泛认可，公司主营产品“梦戴维”系列角膜塑形镜先后荣获得“安徽省著名商标”、“合肥市知名商标”。
603882.SH,金域医学,5005543.746426245,477951.3295020747,241,2219640445.22,高端检测、检验信息服务、健康体检、临床试验研究、食品卫生检测、试剂生产、试剂销售、司法鉴定、项目转化、医疗冷链物流、医学检验及病理诊断,其他物流、生物诊断试剂、医院、专业咨询服务,广州金域医学检验集团股份有限公司是一家以第三方医学检验及病理诊断业务为核心的高科技服务企业，通过不断积累的“大平台、大网络、大服务、大样本和大数据”等核心资源优势，致力于为全国各级医疗机构提供领先的医学诊断信息整合服务。金域医学的核心创业团队自上世纪90年代即积极探索医学检验外包服务在中国的运营模式，开创了国内第三方医学检验行业的先河，经过多年的发展，现已成为国内第三方医学检验行业的市场领先企业。金域医学拥有全球领先的肾脏病超微病理诊断中心、对接国家级平台的呼吸道病毒诊断研究中心，先后被认定为国家高新技术企业、国家基因检测技术应用示范中心、国家知识产权示范企业、国家中小企业公共技术服务示范平台等，获批建立了医学检测技术与服务国家地方联合工程实验室、国家级的博士后科研工作站、广东省院士工作站、广东省企业重点实验室等国家、省部级的研发机构和研发平台。目前，金域医学正以第三方医检为主航道，通过大技术平台、大服务网络和大样本、大数据库，努力构建“医检+”生态圈：加快大样本、大数据在医检技术创新、人工智能方面的应用；同时不断完善临床药物试验、卫生检验、健康体检、司法鉴定等关联产业的发展。以公民意识服务社会，拥仁者之心守护国人，金域医学用切实行动助力健康中国梦。
300529.SZ,健帆生物,4810470.149394507,438550.8974315353,241,1196813354.44,DX-10型血液净化机、血液灌流机、一次性使用血浆胆红素吸附器、一次性使用血液灌流器,医疗美容器械、医用耗材,公司是具有创新技术的血液净化产品提供商，主要从事血液灌流相关产品的研发、生产与销售，自主研发的一次性使用血液灌流器、一次性使用血浆胆红素吸附器、DNA免疫吸附柱及血液净化设备等产品广泛应用于尿毒症、中毒、重型肝病、自身免疫性疾病、多器官功能衰竭等领域的治疗，可有效挽救患者生命或提高病患者生活质量。作为手术、药物之外的第三种疗法，血液净化技术正越来越广泛的用于各种疑难危重疾病的临床治疗。公司立足于产品研发及创新，依靠自身专业的营销团队，通过产品技术的学术推广及对各医疗机构的服务支持，为患者提供安全有效的血液净化产品。公司产品已通过CE认证、ISO国际质量管理体系认证，承担两项“国家重点新产品项目”和三项“国家级火炬计划项目”，获批组建广东省血液净化工程技术研究开发中心、省级企业技术中心、博士后科研工作站、院士工作站。
300363.SZ,博腾股份,4589815.09855139,644510.3534232365,241,523915383.33,多客户产品生产业务、医药定制研发生产业务、医药化工商贸业务,药品经销,公司是一家按照国际标准为跨国制药公司和生物技术公司提供医药定制研发生产服务的国家级高新技术企业。公司已形成国内东西部以及海外的“3+3+1”生产、研发、技术基地协同布局，即以重庆为核心，以浙江上虞、江西宜春为驱动的三个生产基地；以重庆、成都和上海相辅相成的三大研发中心；以美国新泽西州为价值延伸的海外技术中心。公司的主要服务内容包括为创新药提供医药中间体的工艺研究开发、质量研究和安全性研究，以及为创新药提供医药中间体的定制生产服务，包括研发阶段的小规模生产服务到商业化阶段的大规模生产服务。公司主要服务于临床试验至专利药销售阶段的创新药，服务的药品治疗领域包括抗艾滋病、抗丙肝、降血脂、镇痛、抗糖尿病等。公司致力于成为世界创新药公司优选的一站式医药定制研发生产合作伙伴，助力世界新药发展。
300003.SZ,乐普医疗,4484051.5416902695,552432.5727344399,241,1719324578.02,冠状动脉药物支架系统、呼吸系统用药、基层医院合作共建、精准医疗、抗微生物药、乐普医疗封堵器、消化系统用药、心血管健康咨询管理中心、心血管系统用药、血管内药物（雷帕霉素）洗脱支架系统、医疗金融服务、医疗科技孵化及股权投资、移动医疗、营养剂、远程心电监测、中枢神经系统用药、中药产品,循环系统用制剂、药品经销、医用辅助设备、医院、中药饮片、专业咨询服务,公司是一家专业从事冠脉支架、PTCA球囊导管、中心静脉导管及压力传感器的研发、生产和销售的企业，国内高端医疗器械领域能够与国外产品形成强有力竞争的为数较少的企业之一。自成立以来，相继完成了支架、导管等多项介入医疗核心产品的研制开发和产业化工作，在业内第一个获得国家药监局颁发的“冠状动脉支架输送系统”产品注册证(III类)、第一个研发并试制成功抗感染“药物中心静脉导管”。公司具备了心血管介入、麻醉监护产品的工业化生产能力，PARTNER药物支架成功上市使公司为拥有雷帕霉素药物支架生产技术的公司。
603456.SH,九洲药业,4006974.1401560577,440351.2362697096,241,633900939.63,九洲药业奥卡西平原料药及中间体、九洲药业格列齐特原料药及中间体、九洲药业马西平原料药及中间体、九洲药业酮洛芬原料药及中间体,医药中间体,公司是一家集研发、生产、销售医药原料药及中间体为一体的高新技术企业，主要产品类别包括专利原料药及中间体合同定制研发及生产业务(CDMO)、特色原料药及中间体业务(API)。公司建立了ISO9001管理体系、ISO14001环境管理体系、OHSAS18000职业健康安全管理体系。多个产品通过了国家GMP、美国FDA、欧洲COS等国家的官方认证，并与多家国际著名医药巨头建立了战略合作关系。公司先后获得全国医药行业百强企业、国家原料药出口龙头企业、国家高新技术企业、国家技术创新示范企业、中国制药工业百强企业、浙江省“三名”培育试点企业、浙江省创新型领军企业等荣誉，“九洲”品牌荣获“浙江省出口名牌”。
603127.SH,昭衍新药,3985527.525175382,395450.0450954357,241,557459609.09,动物药代动力学研究服务、非临床安全性评价服务、临床试验、实验动物及附属产品销售、药物筛选、药效学研究服务、政策法规咨询,医药中间体、专业咨询服务,公司主要从事以药物非临床安全性评价服务为主的药物临床前研究服务和实验动物及附属产品的销售业务；其中，药物临床前研究服务为公司的核心业务，业务范围包括非临床安全性评价服务、药效学研究服务、动物药代动力学研究服务等。公司还从事少量药物筛选等药物发现研究、临床试验、政策法规咨询等医药研发外包服务及相关的技术服务。
300676.SZ,华大基因,3976650.103931224,397625.78818257264,241,1461536272.38,I-III期临床测试、NIFTY（无创产前基因检测/胎儿染色体非整倍体检测）、PGS/PGD（胚胎植入前遗传学筛查与诊断）、伴随诊断、单基因病检测、地中海贫血基因检测、复杂疾病基因检测、基因检测、基因组测序、疾病致病机理研究、临床前测试、其他多组学解决方案、染色体异常检测、生物信息分析、新生儿耳聋检测、新生儿遗传代谢病检测、药物先导分子筛选和优化、遗传性肿瘤、肿瘤常规个体化用药基因检测、肿瘤个体化用药指导系列基因检测、肿瘤致病机理和相关基础研究,专业咨询服务,公司的主营业务为通过基因检测等手段，为医疗机构、科研机构、企事业单位等提供基因组学类的诊断和研究服务。公司秉承“基因科技造福人类”的愿景，以推动生命科学研究进展和提高全球医疗健康水平为出发点，基于基因领域研究成果及生物技术在民生健康方面的应用，进行科研和产业布局，致力于加速科学创新，减少出生缺陷，加强肿瘤防控，抑制重大疾病对人类的危害，实现精准治愈感染，助力精准医学。公司主要服务于国内外的科研院校、研究所、独立实验室、制药公司等机构，以及国内外的各级医院、体检机构等医疗卫生机构、公司客户和大众客户。
300832.SZ,新产业,3787411.524983112,137208.35963070538,241,973696489.03,新产业MAGLUM2000Plus全自动化学发光免疫分析仪、新产业MAGLUM4000全自动化学发光免疫分析仪、新产业MAGLUMI1000全自动化学发光免疫分析仪、新产业MAGLUMI2000全自动化学发光免疫分析仪、新产业MAGLUMI600全自动化学发光免疫分析仪、新产业传染病试剂、新产业代谢试剂、新产业肝纤维化试剂、新产业甲状腺试剂、新产业性腺试剂、新产业肿瘤标志物试剂,医疗器械用制剂、专用设备与零部件,公司主要从事研发、生产及销售系列全自动化学发光免疫分析仪器及配套试剂，是国内该领域的领先者。公司产品主要用于提供疾病的预防、诊断、治疗监测、预后观察、健康状态评价以及遗传性疾病预测等方面的诊断信息。公司所处行业为医疗诊断、监护及治疗设备制造业，具体为体外诊断行业。截至2020年3月31日，公司主要有8款全自动化学发光免疫分析仪器1，122项配套试剂2，均已获得医疗器械产品注册证，是国内提供化学发光免疫诊断试剂种类最多的供应商之一。此外，公司亦积极拓展生化分析产品线，截至2020年3月31日，公司拥有4款全自动生化分析仪器，并拥有39项配套试剂，均已获得医疗器械产品注册证。公司仪器型号系列化，能够满足不同用户对仪器测试速度、样本和试剂装载量的需求；配套试剂涵盖甲状腺、性腺、肿瘤标志物、代谢、肝纤维化、传染病等检测项目，能够满足不同用户的检测需求。
603658.SH,安图生物,3475659.5866357638,257135.22917012445,241,973663074.64,板式化学发光检测试剂、磁微粒化学发光检测试剂、检验仪器、胶体金检测试剂、酶联免疫检测试剂、免疫荧光检测试剂、微生物诊断试剂,生物诊断试剂、专用设备与零部件,公司专业从事体外诊断试剂及仪器的研发、生产和销售，形成了以免疫诊断产品为主、微生物检测产品特色发展的格局，产品品种齐全，能够为临床诊断提供一系列解决方案。公司产品覆盖了传染病到非传染病应用的各类检测领域，能够满足终端用户的各种检测需求。试剂品种涉及传染病、肿瘤、生殖内分泌、甲状腺功能、肝纤维化、优生优育、糖尿病、高血压、心脏病、泌尿生殖道疾病、呼吸系统疾病以及细菌分离培养、鉴定和药敏分析等多个检测领域。此外，公司一直坚持试剂与仪器共同发展，相关配套仪器涵盖了化学发光免疫分析仪、酶标仪、洗板机、联检分析仪、全自动样品处理系统、全自动化学发光测定仪等产品。公司努力打造具有全球品牌影响力的体外诊断产业公司。
300677.SZ,英科医疗,3432967.155505535,1044407.1639751038,241,7430075719.0,标签电极(TAB)、冰冰贴、超级冰袋、电刀笔、电极纸、丁腈手套、防护服、负极板、负极板连接线、冷热敷、冷热理疗袋、轮椅车、手杖、心电电极片、一次性PVC手套、一次性冰/热理疗袋、医用床边桌、助步器、助行器,医用耗材,公司是中国领先的一次性医疗耗材和医疗耐用设备制造商。主营业务涵盖医疗防护、康复护理、保健理疗、检查耗材等板块，主要产品包括一次性手套、轮椅、冷热敷、电极片等多种类型的护理产品，产品广泛应用于医疗机构、养老护理机构、家庭日用及其他相关行业。经历多年发展，英科医疗在全球已拥有多家子公司，在上海、美国洛杉矶、加拿大、马来西亚、德国等地分别设有销售办公室。公司战略定位于高端一次性PVC手套、丁腈手套(医疗级手套)的生产，是中国能够高比例持续稳定生产医疗级手套的极少数企业之一，拥有全球主要目标市场准入资质认证(如美国510K认证、NSF食品体系认证、加拿大CMDCAS认证、欧盟CE认证)等，产品质量达到并超过FDA和CE标准。
002223.SZ,鱼跃医疗,3297562.5850117053,458025.5316680498,241,1482421641.48,鱼跃2000轮椅车、鱼跃402AI超声雾化器、鱼跃403C压缩空气式雾化器、鱼跃7D电动洗胃机、鱼跃7E-D交直流吸痰器、鱼跃7F-3型氧护士制氧机、鱼跃7F-5制氧机(带雾化)、鱼跃AI型家庭保健药箱（不附器材）、鱼跃A型颈椎牵引器、鱼跃B型家庭保健药箱（不附器材）、鱼跃H032轮椅车、鱼跃H100轮椅车、鱼跃IN-615P单用听诊器(白金版)、鱼跃IN-747GPF双用听诊器(黄金版)、鱼跃XY-98BⅢ氧气吸入器、鱼跃XY-98BII墙式氧气吸入器、鱼跃YU821手杖、鱼跃便携式压缩氧自救器、鱼跃单用新型铝合金听诊器、鱼跃防护眼罩、鱼跃人工流产器械箱、鱼跃三用听诊器、鱼跃双翼阴道扩张器（检查小号）、鱼跃血压表、鱼跃血压计,医用辅助设备、医用耗材、诊断治疗设备,公司是一家以提供家用医疗器械、医用临床器械和互联网医疗服务为主要业务的公司，而研发、制造和销售医疗器械产品是公司目前的核心业务，也是目前公司主要业绩来源。公司器械产品主要集中在呼吸供氧、康复护理、手术器械、高值耗材、中医诊疗器械、药用贴膏及高分子卫生辅料等领域。公司紧紧把握科技发展趋势，以专业的临床医学为基础，为患者提供远程慢病管理、远程医学诊断等云端医疗服务，颠覆传统的医疗模式，为医患之间的沟通提供便利，有效缓解稀缺的医疗资源。同时并积极联动数字云技术，在医疗专业领域实现大数据价值延伸。公司矢志于投身生命健康事业，将专业的健康管理理念与先进的产品方案带入万千家庭，打造了由家庭医疗、临床医疗、互联网医疗组成的大健康生态圈，组建一个全面覆盖医疗器械的专业化服务平台。
688202.SH,美迪西,3147097.089888614,337547.4365145228,241,282222910.23,蛋白靶标验证、毒理学安全性评价研究、化合物活性筛选及优化、化学合成、结构生物学、药代动力学、药效学、原料药与制剂工艺研究、质量标准和稳定性研究,化学试剂、生物诊断试剂、药品经销,公司是一家专业的生物医药临床前综合研发服务CRO，为全球的医药企业和科研机构提供全方位的符合国内及国际申报标准的一站式新药研发服务。公司的CRO服务涵盖药物发现、药学研究以及临床前研究。公司为国内大型制药企业及众多新兴的知名创新生物技术企业提供全方位新药临床前研发服务，是少数拥有国内领先、国际先进、符合国际临床前研究标准的综合性技术服务平台的临床前CRO企业之一。公司主要通过接受客户的委托，开展新药研究服务，并按照合同约定将研究成果和数据等资料移交给客户，从而向客户收取研究服务费来实现盈利。公司拥有全面的临床前新药研发能力及丰富的研发经验，公司创始人CHUN-LIN CHEN先生是“千人计划”国家特聘专家，各业务板块主要管理人员都在医药研发领域经验丰富，公司的研究质量控制体系达到国际先进水平。
002044.SZ,美年健康,3089125.9476880957,459886.0320788382,241,64136014.05,电话预约、个检服务、健康沙龙、健康信使、绿色就医、团检服务、中医体检、专家面对面、专项体检,医院、专业咨询服务,公司是一家以健康体检为核心，集健康咨询、健康评估、健康干预于一体的专业体检和医疗服务集团，也是目前中国最大的个人健康大数据平台。公司拥有“美年大健康”、“慈铭体检”、“慈铭奥亚”、“美兆体检”等多个健康体检品牌，将贯彻“多品牌、多层次”的经营战略，在品牌定位上实现差异化和互补。其中：“美年大健康”和“慈铭体检”定位于服务大众健康体检的专业连锁品牌；“慈铭奥亚”定位于服务中高端团体健康体检及综合医疗服务的专业连锁品牌；“美兆体检”定位于服务高端个人健康体检专业连锁品牌。通过实施多品牌战略，为客户提供多层次、全方位、精准化、个性化的健康服务。
688139.SH,海尔生物,2948851.5510286805,175002.5039211618,241,845035305.76,-30℃自动化冷库/血浆库、BIMS生物样本库信息管理系统、U-Cool冷链监控系统、冰衬疫苗冷藏箱/冷冻箱、超低温保存箱、低温保存箱、低温防爆保存箱、低温风冷保存箱、洁净台、生物安全柜、太阳能疫苗冷藏箱/冷冻箱、物联网 恒温转运箱、物联网接种台疫苗冷藏箱、物联网冷链室疫苗冷藏箱、物联网试剂冷藏箱、物联网血液冷藏箱、物联网云芯超低温保存箱、血液冷藏箱、液氮罐,行业专用软件、金属包装制品、制冷器具、专用设备与零部件,公司是基于物联网转型的生物科技综合解决方案服务商。公司主要为生物样本库、药品与试剂安全、血液安全、疫苗安全、生命科学实验室等五大应用场景提供低温存储解决方案。公司打破国外垄断，突破生物医疗低温技术，荣获行业内唯一的国家科技进步奖。市场份额位居国产品牌公司首位，并成为世界卫生组织(WHO)、联合国儿童基金会(UNICEF)的长期采购供应商。公司的销售模式包括经销和直销，公司盈利模式为向客户提供综合解决方案，既包括销售公司自产的低温存储设备，也会根据客户需求从第三方采购器材和用品。公司具有行业领先的技术实力与产业化经验，建立了覆盖全国的经销网络和售后服务体系。公司致力于低温存储设备制造与物联网平台的融合，在行业内占据了先发优势。
300253.SZ,卫宁健康,2912212.414580369,279855.6733432203,236,378174115.45,公共卫生信息管理系统、医技信息管理系统、医院信息管理系统,行业专用软件,公司是国内第一家专注于医疗健康信息化的上市公司，致力于提供医疗健康卫生信息化解决方案，不断提升人们的就医体验和健康水平。公司通过持续的技术创新，自主研发适应不同应用场景的产品与解决方案，业务覆盖智慧医院、区域卫生、基层卫生、公共卫生、医疗保险、健康服务等领域，是中国医疗健康信息行业最具竞争力的整体产品、解决方案与服务供应商。多年来，公司产品获得了“国家级火炬计划项目”、“国家重点新产品”、“上海市火炬计划项目”、“上海市高新技术成果转化认定项目”、“上海市重点新产品”等诸多殊荣，并获得国家及上海市科技创新基金的资助。
