code,name,mv_mean,amount_mean,num_days,profit,主营产品名称,主营产品类型,公司简介
300601.SZ,康泰生物,7964166.913001701,854948.8397759337,241,1263377112.09,Hib疫苗、麻风二联苗、四联苗、乙肝疫苗,生物诊断试剂,公司是一家集生物制品研发、生产、销售于一体的上市企业，中国主要的乙肝疫苗生产企业之一。公司主营业务为人用疫苗的研发、生产和销售，产品种类涵盖一类和二类疫苗，目前主要产品有重组乙型肝炎疫苗(酿酒酵母)、b型流感嗜血杆菌结合疫苗、麻疹风疹联合减毒活疫苗、无细胞百白破b型流感嗜血杆菌联合疫苗等产品。自成立以来，康泰生物承担了多项国家、省、市级重点科研项目及技术开发任务，已具备多联多价疫苗、基因工程疫苗等新技术研发及产业化核心竞争力。其中自主研发的无细胞百白破b型流感嗜血杆菌联合疫苗为国内独家创新的“四联疫苗”，专门针对无应答人群的60微克乙肝疫苗拥有“国家重点新产品”称号。通过多年的不懈努力，康泰生物已经发展成为研发品种齐全、产品线丰富、技术优势明显的国家级高新技术企业，在国家计划免疫战线上有着举足轻重的地位。
300595.SZ,欧普康视,5727571.960882431,662088.7738755187,241,554737175.25,华锥-圆锥角膜/散光镜、镜特舒冲洗液、梦戴维Classic-角膜塑形镜、梦戴维Plasma-角膜塑形镜、日戴维-硬性角膜接触镜,专用设备与零部件,公司是国内角膜塑形镜细分领域的领军企业，专注眼视光产品研发、生产、销售，以及眼视光服务，目前主要业务为非手术视力矫正。公司目前主要产品为硬性角膜接触镜类镜片及镜片护理产品，角膜塑形镜为主营产品中的核心。经过多年的专注发展，公司已拥有一系列与硬性角膜接触镜设计和生产相关的完全自主知识产权，同时取得了角膜塑形镜和硬性角膜接触镜产品注册证。公司先后获得了“安徽省医药质量管理奖”、“合肥市科技小巨人”的荣誉称号，并且为安徽省近视预防治疗研究会常务副理事长单位；自主研发生产和销售的产品获得了市场的广泛认可，公司主营产品“梦戴维”系列角膜塑形镜先后荣获得“安徽省著名商标”、“合肥市知名商标”。
002007.SZ,华兰生物,5528414.06873395,539629.4781410788,241,1298897164.35,华兰H1N1流感疫苗、华兰冻干人凝血酶原复合物、华兰冻干人凝血因子VIII、华兰静注丙球、华兰流感疫苗、华兰人免疫球蛋白、华兰人破伤风免疫球蛋白、华兰人血白蛋白、华兰人乙型肝炎免疫球蛋白、华兰外科用冻干人纤维蛋白胶,血液制品、疫苗,公司是从事血液制品研发和生产的重点高新技术企业，并首家通过血液制品行业的GMP认证。作为国家定点大型生物制品生产企业，公司以雄厚的技术开发实力、先进的技术水平及生产检测设备、科学规范的经营管理和完善的质量保证体系。公司先后承担多项国家、省、市级科技攻关项目，其中外科用冻干人纤维蛋白胶被列入国家863项目。华兰博士后科研工作站，河南省生物医药工程技术中心和中国科学院生物技术创新与产业化共同基金及中国科学院的多个联合实验室的成立，为企业的高成长性和核心竞争力奠定了坚实的基础。华兰生物拥有人血白蛋白、静注人免疫球蛋白、人免疫球蛋白、人凝血酶原复合物、外科用冻干人纤维蛋白胶等以“华兰”为品牌的血液制品。这些制品的“华兰”商标已成为中国血液制品行业公认品牌。
300529.SZ,健帆生物,4810470.149394507,438550.8974315353,241,1196813354.44,DX-10型血液净化机、血液灌流机、一次性使用血浆胆红素吸附器、一次性使用血液灌流器,医疗美容器械、医用耗材,公司是具有创新技术的血液净化产品提供商，主要从事血液灌流相关产品的研发、生产与销售，自主研发的一次性使用血液灌流器、一次性使用血浆胆红素吸附器、DNA免疫吸附柱及血液净化设备等产品广泛应用于尿毒症、中毒、重型肝病、自身免疫性疾病、多器官功能衰竭等领域的治疗，可有效挽救患者生命或提高病患者生活质量。作为手术、药物之外的第三种疗法，血液净化技术正越来越广泛的用于各种疑难危重疾病的临床治疗。公司立足于产品研发及创新，依靠自身专业的营销团队，通过产品技术的学术推广及对各医疗机构的服务支持，为患者提供安全有效的血液净化产品。公司产品已通过CE认证、ISO国际质量管理体系认证，承担两项“国家重点新产品项目”和三项“国家级火炬计划项目”，获批组建广东省血液净化工程技术研究开发中心、省级企业技术中心、博士后科研工作站、院士工作站。
002252.SZ,上海莱士,4604853.1828586925,203991.71031120332,241,1294510050.46,安普莱士人血清白蛋白、法布莱士干人纤维蛋白原、伽玛莱士静注人免疫球蛋白、海莫莱士冻干人凝血因子Ⅷ、护固莱士冻干人纤维蛋白粘合剂、普舒莱士冻干人凝血酶原复合物、舒平莱士冻干人凝血酶,血液系统用制剂、血液制品,公司是在1988年成立的中外合资血液制品大型生产企业，专业从事血液制品，疫苗、诊断试剂及检测器具生产和销售并提供检测服务，主要产品包括人血白蛋白、静注人免疫球蛋白(pH4)、人凝血因子VIII、人凝血酶原复合物、人纤维蛋白原、冻干人凝血酶、外用冻干纤维蛋白粘合剂，是国内同行业中血浆综合利用率高、产品种类齐全、结构合理的血液制品生产企业之一。公司在国内首批通过GMP认证和获得ISO9001证书，是国内较早实现血液制品批量生产的厂家之一。
603087.SH,甘李药业,4355523.263900415,277092.3160414938,241,1452754862.29,精蛋白锌重组赖脯胰岛素混合注射液(25R)、重组甘精胰岛素注射液、重组赖脯胰岛素注射液,抗生素类抗感染制剂,公司为首家掌握产业化生产重组胰岛素类似物技术的中国企业，使得我国成为世界上少数能进行重组胰岛素类似物产业化生产的国家之一，公司主要从事重组胰岛素类似物原料药及注射剂的研发、生产和销售。公司主要产品包括重组甘精胰岛素注射液(商品名“长秀霖”)、重组赖脯胰岛素注射液(商品名“速秀霖”)、精蛋白锌重组赖脯胰岛素混合注射液(25R)，公司的研发及生产能力处在行业领先水平，具备了持续开发新药品的创新能力，有多个新产品已进入临床研究阶段。公司及其研究成果曾先后获得“北京市高新技术成果转化项目”、“北京市自主创新产品”、“中关村科技园区瞪羚企业”、“北京生物医药产业跨越发展工程(G20)规模企业”等奖项。
600161.SH,天坛生物,4252978.1845540665,368325.2202614108,241,760012024.99,天坛H1N1流感疫苗、天坛Vero细胞乙脑疫苗、天坛冻干乙型肝炎人免疫球蛋白、天坛风疹疫苗、天坛黄热减毒活疫苗、天坛静注人免疫球蛋白(pH4)、天坛抗人T细胞兔免疫球蛋白、天坛流感疫苗、天坛麻风二联疫苗、天坛麻腮风三联疫苗、天坛人血白蛋白、天坛人血丙种球蛋白、天坛乙型脑炎灭活疫苗、天坛重组（酵母）乙肝疫苗,血液制品、疫苗,北京天坛生物制品股份有限公司于1998年上市，主营业务为血液制品的研发、制造、销售及咨询服务。经过2010年、2017年两次重大资产重组后，天坛生物成为中国生物旗下唯一的血液制品专业公司。天坛生物拥有成都蓉生、兰州血制、上海血制、武汉血制、贵州血制五家血液制品生产企业。目前，在全国十四个省、自治区拥有50余个单采血浆采集基地，血液制品生产用健康人血浆的釆集规模处于国内领先地位。1966年，天坛生物率先在国内实施低温乙醇工艺制备血液制品的产业化。目前，血液制品生产规模处于国内领先地位，拥有人血白蛋白、人免疫球蛋白、人凝血因子Ⅷ三大类产品72个产品生产文号。天坛生物拥有一批多年从事血浆蛋白产品研发的科技人员，技术实力雄厚。天坛旗下的血液制品企业在国内血液制品行业占据多个第一，在国内首发上市人血白蛋白、静注人免疫球蛋白(pH4)、破伤风人免疫球蛋白等产品，率先引进血浆蛋白压滤分离工艺，建立了血浆蛋白产品、病毒灭活工艺技术验证和重组产品的研发平台。目前，天坛生物产品品种数量在国内稳居前列，生产的血液制品在国内市场中占有较大市场份额，拥有质量、规模及品牌等方面的综合优势。此外，天坛生物旗下成都蓉生自主研发的注射用重组人凝血因子Ⅷ，获得了国家食药监总局颁发的临床试验批件，重组血制产品的研发实现零的突破。天坛生物致力于为社会提供更多品种、更多数量和更优质量的血液制品，努力成为中国领先、国际一流的血液制品企业。
603127.SH,昭衍新药,3985527.525175382,395450.0450954357,241,557459609.09,动物药代动力学研究服务、非临床安全性评价服务、临床试验、实验动物及附属产品销售、药物筛选、药效学研究服务、政策法规咨询,医药中间体、专业咨询服务,公司主要从事以药物非临床安全性评价服务为主的药物临床前研究服务和实验动物及附属产品的销售业务；其中，药物临床前研究服务为公司的核心业务，业务范围包括非临床安全性评价服务、药效学研究服务、动物药代动力学研究服务等。公司还从事少量药物筛选等药物发现研究、临床试验、政策法规咨询等医药研发外包服务及相关的技术服务。
300676.SZ,华大基因,3976650.103931224,397625.78818257264,241,1461536272.38,I-III期临床测试、NIFTY（无创产前基因检测/胎儿染色体非整倍体检测）、PGS/PGD（胚胎植入前遗传学筛查与诊断）、伴随诊断、单基因病检测、地中海贫血基因检测、复杂疾病基因检测、基因检测、基因组测序、疾病致病机理研究、临床前测试、其他多组学解决方案、染色体异常检测、生物信息分析、新生儿耳聋检测、新生儿遗传代谢病检测、药物先导分子筛选和优化、遗传性肿瘤、肿瘤常规个体化用药基因检测、肿瘤个体化用药指导系列基因检测、肿瘤致病机理和相关基础研究,专业咨询服务,公司的主营业务为通过基因检测等手段，为医疗机构、科研机构、企事业单位等提供基因组学类的诊断和研究服务。公司秉承“基因科技造福人类”的愿景，以推动生命科学研究进展和提高全球医疗健康水平为出发点，基于基因领域研究成果及生物技术在民生健康方面的应用，进行科研和产业布局，致力于加速科学创新，减少出生缺陷，加强肿瘤防控，抑制重大疾病对人类的危害，实现精准治愈感染，助力精准医学。公司主要服务于国内外的科研院校、研究所、独立实验室、制药公司等机构，以及国内外的各级医院、体检机构等医疗卫生机构、公司客户和大众客户。
300832.SZ,新产业,3787411.524983112,137208.35963070538,241,973696489.03,新产业MAGLUM2000Plus全自动化学发光免疫分析仪、新产业MAGLUM4000全自动化学发光免疫分析仪、新产业MAGLUMI1000全自动化学发光免疫分析仪、新产业MAGLUMI2000全自动化学发光免疫分析仪、新产业MAGLUMI600全自动化学发光免疫分析仪、新产业传染病试剂、新产业代谢试剂、新产业肝纤维化试剂、新产业甲状腺试剂、新产业性腺试剂、新产业肿瘤标志物试剂,医疗器械用制剂、专用设备与零部件,公司主要从事研发、生产及销售系列全自动化学发光免疫分析仪器及配套试剂，是国内该领域的领先者。公司产品主要用于提供疾病的预防、诊断、治疗监测、预后观察、健康状态评价以及遗传性疾病预测等方面的诊断信息。公司所处行业为医疗诊断、监护及治疗设备制造业，具体为体外诊断行业。截至2020年3月31日，公司主要有8款全自动化学发光免疫分析仪器1，122项配套试剂2，均已获得医疗器械产品注册证，是国内提供化学发光免疫诊断试剂种类最多的供应商之一。此外，公司亦积极拓展生化分析产品线，截至2020年3月31日，公司拥有4款全自动生化分析仪器，并拥有39项配套试剂，均已获得医疗器械产品注册证。公司仪器型号系列化，能够满足不同用户对仪器测试速度、样本和试剂装载量的需求；配套试剂涵盖甲状腺、性腺、肿瘤标志物、代谢、肝纤维化、传染病等检测项目，能够满足不同用户的检测需求。
603658.SH,安图生物,3475659.5866357633,257135.22917012445,241,973663074.64,板式化学发光检测试剂、磁微粒化学发光检测试剂、检验仪器、胶体金检测试剂、酶联免疫检测试剂、免疫荧光检测试剂、微生物诊断试剂,生物诊断试剂、专用设备与零部件,公司专业从事体外诊断试剂及仪器的研发、生产和销售，形成了以免疫诊断产品为主、微生物检测产品特色发展的格局，产品品种齐全，能够为临床诊断提供一系列解决方案。公司产品覆盖了传染病到非传染病应用的各类检测领域，能够满足终端用户的各种检测需求。试剂品种涉及传染病、肿瘤、生殖内分泌、甲状腺功能、肝纤维化、优生优育、糖尿病、高血压、心脏病、泌尿生殖道疾病、呼吸系统疾病以及细菌分离培养、鉴定和药敏分析等多个检测领域。此外，公司一直坚持试剂与仪器共同发展，相关配套仪器涵盖了化学发光免疫分析仪、酶标仪、洗板机、联检分析仪、全自动样品处理系统、全自动化学发光测定仪等产品。公司努力打造具有全球品牌影响力的体外诊断产业公司。
300357.SZ,我武生物,2856037.7475186726,190309.43099585062,241,337991284.82,畅迪粉尘螨滴剂、畅点粉尘螨皮肤点刺诊断试剂盒、尘螨合剂、粉尘螨滴剂、黄花蒿粉滴剂、黄花蒿花粉点刺液、丝素蛋白保湿止痒敷料,呼吸系统用制剂、皮肤科用制剂,公司是一家专业从事过敏性疾病诊断及治疗产品的研发、生产和销售的高科技生物制药企业。公司主营创新药物，拥有国际领先水平的生物制药技术。公司自主研发的产品曾获得国家高新技术产业化项目、省重点高新技术产品计划等项目支持。脱敏药物系列产品的开发，不仅给过敏患者带来安全有效的舌下脱敏治疗方式，更填补了舌下脱敏药物及过敏原皮肤点刺诊断试剂在国内市场的空白；同时公司已经启动了向全球各个主要经济地区成药出口的法律注册程序。
002030.SZ,达安基因,2756257.3617251455,668306.7411244813,241,3618186564.12,达安EB病毒（EBV）核酸扩增PCR荧光检测试剂盒、达安SARS病毒检测试剂盒、达安丙肝病毒检测试剂盒、达安单纯疱疹病毒通用型（HSV）核酸扩增PCR荧光检测试剂盒、达安肺炎支原体（MP）核酸扩增PCR荧光定量检测试剂盒、达安分子生物学仪器、达安弓形虫（TOX）核酸扩增PCR荧光检测试剂盒、达安呼吸道合胞病毒(RSV)核酸扩增荧光检测试剂盒、达安甲型肝炎病毒（HAV）核酸扩增PCR荧光检测试剂盒、达安结核杆菌检测试剂盒、达安解脲脲原体（UU）核酸扩增PCR荧光定量检测试剂盒、达安巨细胞病毒（HCMV）核酸扩增PCR荧光检测试剂盒、达安淋球菌（NGH）核酸扩增PCR荧光检测试剂盒、达安梅毒螺旋体（TP）核酸扩增PCR荧光检测试剂盒、达安人类免疫缺陷病毒1型（HIV-1）核酸扩增PCR荧光定量检测试剂盒、达安人乳头瘤病毒核酸扩增PCR荧光定量检测试剂盒、达安沙眼衣原体种检测试剂盒、达安炭疽杆菌（BA）核酸扩增（PCR）荧光检测试剂盒、达安腺病毒（ADV）核酸扩增PCR荧光检测试剂盒、达安血液筛查NAT系统、达安乙肝病毒检测试剂盒、达安荧光分光光度计、达安荧光基因探针PCR、达安幽门螺旋菌（HP）核酸扩增PCR荧光检测试剂盒,生物诊断试剂、诊断治疗设备,公司是以分子诊断技术为主导的，集临床检验试剂和仪器的研发、生产、销售以及全国连锁医学独立实验室临床检验服务为一体的生物医药高科技企业。公司在分子生物学技术方面，尤其是基因诊断技术及其试剂产品的研制、开发和应用上始终处于领先地位，目前主要从事荧光PCR检测技术研究、开发和应用，以及荧光PCR检测试剂盒的生产和销售。公司不断完善创新机制，以全面的技术创新、管理创新、经营模式创新，探索生命的奥秘，以一流的产品和服务推动公司的不断成长。
600867.SH,通化东宝,2251339.513718701,197172.39111618258,241,1308254212.79,东宝波菲丽斯门窗、东宝东宝甘泰、东宝甘舒霖、东宝肝泰片、东宝脑得生胶囊、东宝射干利咽口服液、东宝斯卫尔、东宝月芝软胶囊、东宝镇脑宁胶囊、东宝正糖胶囊、东宝重组人胰岛素冻干粉及注射液、复方栀子膏、枣参安神胶囊,基因制品、解热镇痛制剂、抗组织胺类药及解毒药、泌尿系统用制剂、血液系统用制剂、循环系统用制剂、植物类中药制剂、装饰材料,"公司主要从事医药研发和制造,主要业务涵盖生物制品、中成药，化学药，治疗领域以糖尿病、心脑血管为主，公司拥有国家级企业技术中心、国家GMP和欧盟GMP认证的生产车间。被国家认定为高新技术企业、国家技术创新示范企业、ISO14001环境体系认证企业。主要产品包括重组人胰岛素原料药、重组人胰岛素注射剂(商品名：甘舒霖)、镇脑宁胶囊等。公司“东宝”商标被国家工商总局认定为中国驰名商标。公司拥有以重组人胰岛素(商品名：甘舒霖)为代表的系列产品。公司产品已完成了世界上40多个国家的现场检查，已完成注册并出口波兰、白俄罗斯等18个国家，广泛应用于临床治疗。重组人胰岛素原料药生产基地已通过欧盟认证，产品的国际市场大大拓宽。同时公司积极开发胰岛素类似物产，长效、短效、速效胰岛素产品，化学口服降糖药品、满足市场上不同糖尿病患者的用药需求，为国内糖尿病患者提供了更多的用药选择。"
002901.SZ,大博医疗,2165231.406983569,85936.74815767635,241,673309413.17,骨针、线缆、脊柱接骨板（前路）、脊柱内固定器（后路）、空心钉、颅骨修复钛网系列、普通钉板、髓内钉、锁定钉板、外固定器、硬脑膜、椎间融合器,医用耗材,公司是一家以骨科、神经外科、微创外科为主的综合性医疗集团，是国家火炬计划重点高新技术企业，也是国内具有竞争力的骨科植入物生产企业之一。公司主营业务系医用高值耗材的生产、研发与销售，主要产品包括骨科创伤类植入耗材、脊柱类植入耗材及神经外科类植入耗材、微创外科耗材等。公司先后通过了FDA、CE、ISO13485、GMP等专业认证，产品品质不断超越国际标准，得到国内外用户的一致认可。
